gene_name	KO	thrshld	score	E-value KO definition
8478_0:000179	K25625	145.27	711.5	5.8e-214 coiled-coil domain-containing protein 181
8478_0:00017b	K12172	455.23	4188.1	0 E3 SUMO-protein ligase RanBP2 [EC:2.3.2.-]
8478_0:00017e	K04257	107.23	284.7	8.1e-85 olfactory receptor
8478_0:00017f	K17429	86.7	163.7	3.4e-48 large subunit ribosomal protein L48
8478_0:000180	K12586	234.53	503.2	2.5e-151 exosome complex component RRP43
8478_0:000181	K09365	352.5	356.3	2.5e-106 POU domain transcription factor, class 3
8478_0:000182	K06270	1037.5	1271.6	0 protein phosphatase 1 regulatory subunit 12A
8478_0:000184	K14387	269.1	892.6	7.3e-269 solute carrier family 5 (high affinity choline transporter), member 7
8478_0:000185	K09310	162.5	326.1	3.2e-97 homeobox protein GSH
8478_0:000186	K13907	35.6	201	1.2e-59 cystatin-A/B
8478_0:000187	K19366	68.53	725.2	4.2e-218 spartin
8478_0:000188	K00779	531.8	842.1	1.1e-253 beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 2) [EC:2.4.3.1]
8478_0:000189	K04257	107.23	447.9	2.6e-134 olfactory receptor
8478_0:00018b	K02960	154.3	350.3	4.2e-105 small subunit ribosomal protein S16e
8478_0:00018c	K24183	4442.27	4960.8	0 neurobeachin
8478_0:00018e	K08518	680.23	1951.5	0 syntaxin-binding protein 5
8478_0:00018f	K23380	2592.9	2893.9	0 FRAS1-related extracelluar matrix protein 1/2
8478_0:000192	K20735	141.8	333.8	2.4e-100 arachidonate 5-lipoxygenase-activating protein
8478_0:000194	K12319	745.97	1117.1	0 guanylate cyclase soluble subunit beta [EC:4.6.1.2]
8478_0:000195	K01446	91.47	163.5	4.5e-48 peptidoglycan recognition protein
8478_0:000196	K04256	384.97	513.7	1.8e-154 c-opsin
8478_0:000198	K28439	146.77	811.7	2e-244 transmembrane protein 39
8478_0:000199	K22555	245.33	1286.3	0 TBC1 domain family member 23
8478_0:00019a	K07969	468.83	613.5	8.5e-185 beta-1,4-galactosyltransferase 4 [EC:2.4.1.90 2.4.1.275 2.4.1.-]
8478_0:00019b	K26206	488.37	632.3	1.6e-190 popeye domain-containing protein 2
8478_0:00019c	K22193	283.2	928.4	6.1e-280 golgi pH regulator
8478_0:00019d	K20646	832.3	1823	0 Rho GTPase-activating protein 31
8478_0:00019e	K09428	204.23	453.3	9.8e-136 E74-like factor 1/2/4
8478_0:00019f	K04257	107.23	489.6	5.8e-147 olfactory receptor
8478_0:0001a0	K07896	469.8	484.9	4.6e-146 Ras-related protein Rab-41
8478_0:0001a0	K07893	422.7	484.6	5.8e-146 Ras-related protein Rab-6A
8478_0:0001a1	K06545	584.5	621.4	1.8e-186 CD163 antigen
8478_0:0001a2	K07852	342.03	417.6	1.6e-125 Ras-like protein family member 11A
8478_0:0001a3	K00710	93.6	787.7	9.6e-237 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
8478_0:0001a5	K06592	457.63	623.5	1.9e-187 poliovirus receptor-related protein 3
8478_0:0001a6	K16769	53.53	574	3.9e-172 cytoskeleton-associated protein 2
8478_0:0001a7	K08063	51.8	409.3	2.3e-122 regulatory factor X-associated protein
8478_0:0001a8	K04257	107.23	494.5	1.8e-148 olfactory receptor
8478_0:0001a9	K06712	262.2	542.1	9.3e-163 butyrophilin
8478_0:0001aa	K04257	107.23	454.4	2.7e-136 olfactory receptor
8478_0:0001ac	K02208	346	482	1.5e-144 cyclin-dependent kinase 8/11 [EC:2.7.11.22 2.7.11.23]
8478_0:0001ad	K10798	333.87	1849.9	0 protein mono-ADP-ribosyltransferase 3/4 [EC:2.4.2.-]
8478_0:0001ae	K03989	1571.87	2116.2	0 complement component 4
8478_0:0001af	K14380	516.3	595.8	9.2e-180 four and a half LIM domains protein 2
8478_0:0001b0	K23308	71.47	532	1.1e-159 nuclear fragile X mental retardation-interacting protein 1
8478_0:0001b1	K04257	107.23	463	6.4e-139 olfactory receptor
8478_0:0001b2	K27568	107.27	533.2	4.4e-160 golgin-45
8478_0:0001b3	K14784	80.6	399.4	7e-120 protein CMS1
8478_0:0001b4	K21668	114.4	141.5	2.4e-41 cell surface glycoprotein CD200 receptor
8478_0:0001b5	K01540	280	378	2.9e-113 sodium/potassium-transporting ATPase subunit beta
8478_0:0001b6	K04273	463.57	519.6	4.4e-156 lysophosphatidic acid receptor 6
8478_0:0001b7	K09228	360.37	477.9	3.9e-143 KRAB domain-containing zinc finger protein
8478_0:0001b8	K09344	563.5	565.5	9.9e-170 homeobox protein Nkx-2.4
8478_0:0001b8	K09342	427.23	450.6	5.4e-135 homeobox protein Nkx-2.1
8478_0:0001ba	K04257	107.23	476	7.4e-143 olfactory receptor
8478_0:0001bc	K07614	478.67	625.1	2.8e-188 gap junction alpha-5 protein
8478_0:0001bd	K12017	557.73	1279.8	0 tripartite motif-containing protein 41 [EC:2.3.2.27]
8478_0:0001bf	K07201	693.3	1133.3	0 forkhead box protein O1
8478_0:0001c0	K05104	1770.33	2059.8	0 Eph receptor A3 [EC:2.7.10.1]
8478_0:0001c1	K03960	54.77	221.7	5.2e-66 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4
8478_0:0001c2	K13143	885.07	1318.2	0 integrator complex subunit 6
8478_0:0001c3	K07933	128.2	360.5	4.5e-108 Rab-like protein 3
8478_0:0001c4	K04510	377	1011.8	0 vang-like
8478_0:0001c5	K11795	283.63	1356.4	0 DDB1- and CUL4-associated factor 6
8478_0:0001c6	K25782	359.47	939.4	7.8e-283 immunoglobulin-like domain-containing receptor 2
8478_0:0001c8	K24512	932.23	3304.2	0 von Willebrand factor A domain-containing protein 8
8478_0:0001c9	K28515	43.9	244.1	9.2e-73 membrane-anchored ubiquitin-fold protein
8478_0:0001cb	K15375	1720.5	2009.1	0 inactive phospholipase C-like protein 1
8478_0:0001cd	K06083	515.9	681.4	5.7e-205 WAS protein family, member 3
8478_0:0001ce	K02996	102.83	263.3	2.6e-78 small subunit ribosomal protein S9
8478_0:0001cf	K01900	613.8	828.8	2.1e-249 succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]
8478_0:0001d0	K18264	285.87	405.2	1.3e-121 integral membrane protein 2B
8478_0:0001d1	K14722	1054.67	1273.6	0 solute carrier family 9 (sodium/hydrogen exchanger), member 2
8478_0:0001d3	K08857	495.3	567.5	3.2e-170 serine/threonine-protein kinase Nek1/4/5 [EC:2.7.11.1]
8478_0:0001d4	K09334	385.27	628.8	2.6e-189 ALX homeobox protein 1
8478_0:0001d5	K09229	548.93	600.9	2.9e-180 KRAB and SCAN domains-containing zinc finger protein
8478_0:0001d5	K09228	360.37	525.4	1.7e-157 KRAB domain-containing zinc finger protein
8478_0:0001d5	K09191	325.1	345.8	3.6e-103 general transcription factor IIIA
8478_0:0001d6	K06618	531.53	1526.6	0 retinoblastoma-associated protein
8478_0:0001d7	K13702	279.2	472.5	9.7e-142 abhydrolase domain-containing protein 10 [EC:3.1.1.93]
8478_0:0001d8	K04257	107.23	380	9.6e-114 olfactory receptor
8478_0:0001d9	K20805	263.9	770.9	1e-231 E3 ubiquitin-protein ligase RNF169 [EC:2.3.2.31]
8478_0:0001da	K06790	262.53	394.2	4e-118 cell surface A33 antigen
8478_0:0001db	K00940	146.97	165.6	7.9e-49 nucleoside-diphosphate kinase [EC:2.7.4.6]
8478_0:0001dc	K13618	459.4	756.1	1.8e-227 phosphatidylserine sn-1 acylhydrolase [EC:3.1.1.111]
8478_0:0001dd	K12162	60.53	217	1.1e-64 ubiquitin-fold modifier 1
8478_0:0001de	K12011	364.97	439.3	1.2e-131 tripartite motif-containing protein 31 [EC:2.3.2.27]
8478_0:0001df	K05092	966.47	1531.3	0 fms-related tyrosine kinase 3 [EC:2.7.10.1]
8478_0:0001e0	K08805	759.57	1333.9	0 doublecortin-like kinase 1/2 [EC:2.7.11.1]
8478_0:0001e1	K00472	164.83	456.8	7.3e-137 prolyl 4-hydroxylase [EC:1.14.11.2]
8478_0:0001e3	K12795	101.27	539.6	3.9e-162 suppressor of G2 allele of SKP1
8478_0:0001e4	K22256	316.33	409.7	3.5e-123 seven in absentia homolog 3
8478_0:0001e6	K06707	121.67	243.7	1.8e-72 B- and T-lymphocyte attenuator
8478_0:0001e7	K02835	365.7	576.9	4.3e-173 peptide chain release factor 1
8478_0:0001e8	K21668	114.4	153.3	6.2e-45 cell surface glycoprotein CD200 receptor
8478_0:0001e9	K24433	467.07	1171.6	0 thrombospondin type-1 domain-containing protein 1
8478_0:0001ea	K05412	192.67	319.3	2.2e-95 CD80 antigen
8478_0:0001eb	K00864	519.9	1047.2	0 glycerol kinase [EC:2.7.1.30]
8478_0:0001ec	K01426	301.93	338.7	4.8e-101 amidase [EC:3.5.1.4]
8478_0:0001ed	K06266	129	434.7	1.1e-130 CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
8478_0:0001ef	K18083	644.73	984.1	2.1e-296 myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95]
8478_0:0001f1	K14802	1442.83	1970.4	0 phospholipid-transporting ATPase [EC:7.6.2.1]
8478_0:0001f2	K12357	259.43	622.7	2e-187 sialidase-2/3/4 [EC:3.2.1.18]
8478_0:0001f3	K20177	468.67	1184.1	0 vacuolar protein sorting-associated protein 3
8478_0:0001f4	K19017	832.8	1460	0 interphotoreceptor matrix proteoglycan 2
8478_0:0001f5	K12003	498.67	713.9	5.5e-215 tripartite motif-containing protein 13 [EC:2.3.2.27]
8478_0:0001f6	K01070	150.77	429.4	1.5e-128 S-formylglutathione hydrolase [EC:3.1.2.12]
8478_0:0001f7	K09638	738.5	1723.1	0 transmembrane protease serine 7 [EC:3.4.21.-]
8478_0:0001f8	K03902	1856.53	2117.2	0 coagulation factor V (labile factor)
8478_0:0001f9	K18668	62.53	850.7	5.6e-256 ribonuclease ZC3H12 [EC:3.1.-.-]
8478_0:0001fc	K23455	799.87	1018.3	0 collagen type VIII alpha
8478_0:0001fd	K22649	128.3	1078.6	0 B-cell CLL/lymphoma 9 protein
8478_0:0001fe	K10756	279.4	580.3	1.3e-174 replication factor C subunit 3/5
8478_0:0001ff	K03127	87.23	113.6	6.8e-33 transcription initiation factor TFIID subunit 13
8478_0:000200	K27315	211.03	262.1	5e-78 myelin protein zero-like protein 1
8478_0:000201	K03978	89.97	190	3.3e-56 GTP-binding protein
8478_0:000202	K02145	880.97	1292.4	0 V-type H+-transporting ATPase subunit A [EC:7.1.2.2]
8478_0:000204	K24412	162.93	185.1	4.4e-55 cysteine-rich protein 1
8478_0:000205	K24048	640.73	1041.5	0 MAGUK p55 subfamily member 2/6
8478_0:000206	K00020	358.6	508.7	1.1e-152 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
8478_0:000206	K23146	460.47	462.4	1.2e-138 3-hydroxyisobutyrate/3-hydroxypropionate dehydrogenase [EC:1.1.1.31 1.1.1.59]
8478_0:000208	K10735	55.57	335.7	1.3e-100 GINS complex subunit 4
8478_0:000209	K24227	154.6	1635.2	0 cilia- and flagella-associated protein 69
8478_0:00020a	K11580	295	640.1	3e-192 shugoshin-like 1
8478_0:00020b	K14358	145.53	697.5	4.9e-210 secernin
8478_0:00020c	K05256	97.6	238.6	6.8e-71 corticotropin-releasing hormone
8478_0:00020d	K21950	368.57	491.7	8.5e-148 homeobox protein Hox-A9
8478_0:00020d	K09294	368.87	388.9	2.2e-116 homeobox protein HoxB/C/D9
8478_0:00020e	K06238	435.97	1026.4	0 collagen type VI alpha
8478_0:00020f	K25138	415.53	2493.3	0 ankyrin repeat domain-containing protein 26
8478_0:000210	K18336	321.4	338	3.7e-101 2,4-didehydro-3-deoxy-L-rhamnonate hydrolase [EC:3.7.1.26]
8478_0:000211	K15008	455.43	2025.5	0 discs, large-associated protein 1
8478_0:000212	K15502	1614.87	1913	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
8478_0:000212	K15503	1660.43	1667.3	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B
8478_0:000214	K16608	245.83	1025.1	0 tubulin monoglycylase TTLL3/8 [EC:6.3.2.-]
8478_0:000216	K14281	460.17	1041.3	0 transforming acidic coiled-coil-containing protein 1
8478_0:000217	K02165	79.03	256	3.8e-76 dickkopf 1/2/4
8478_0:000218	K06801	1498.6	1697.8	0 cadherin 9, type 2, T1-cadherin
8478_0:000219	K00599	375.9	497	2.7e-149 tRNA N(3)-methylcytidine methyltransferase METTL6 [EC:2.1.1.-]
8478_0:00021a	K01343	494.2	958.4	9.6e-289 tissue plasminogen activator [EC:3.4.21.68]
8478_0:00021b	K17356	130	417.4	3.7e-125 tetraspanin-13/31
8478_0:00021c	K14616	532.03	4600.4	0 cubilin
8478_0:00021d	K25692	65.33	294.2	4.8e-88 pro-FMRFamide-related neuropeptide VF
8478_0:00021e	K22290	158.97	571	6.9e-172 alpha-2-macroglobulin receptor-associated protein
8478_0:000220	K05747	610.17	619	8.4e-186 Wiskott-Aldrich syndrome protein
8478_0:000220	K23612	437.3	564.1	3.3e-169 neural Wiskott-Aldrich syndrome protein
8478_0:000221	K12309	754.47	1068.4	0 beta-galactosidase [EC:3.2.1.23]
8478_0:000221	K12308	333.07	366.1	2.5e-109 beta-galactosidase [EC:3.2.1.23]
8478_0:000222	K12484	77.77	489	1.6e-146 Rab11 family-interacting protein 1/2/5
8478_0:000223	K02330	329.1	590	1.9e-177 DNA polymerase beta [EC:2.7.7.7 4.2.99.-]
8478_0:000224	K11349	1685.5	2316.9	0 bromodomain-containing protein 1
8478_0:000224	K11380	432.03	451.2	4.6e-135 NuA3 HAT complex component NTO1
8478_0:000225	K17925	404.67	1464.7	0 sorting nexin-13
8478_0:000227	K08738	64.57	182.2	1.1e-53 cytochrome c
8478_0:000228	K06615	448.1	669.6	1.2e-201 alpha-N-acetyl-neuraminate alpha-2,8-sialyltransferase (sialyltransferase 8F) [EC:2.4.3.-]
8478_0:000229	K09298	128.67	521.6	1.4e-156 homeobox protein HoxA/B/C/D13
8478_0:00022a	K02432	1067.6	1110.4	0 frizzled 1/7
8478_0:00022b	K23408	65.83	347.5	5.9e-104 cell division cycle-associated protein 7
8478_0:00022c	K13857	1868.63	2414.8	0 solute carrier family 4 (sodium bicarbonate cotransporter), member 5
8478_0:00022c	K13575	1792	1805.6	0 solute carrier family 4 (sodium bicarbonate cotransporter), member 4
8478_0:00022d	K19933	551.4	2485.3	0 calcium-dependent secretion activator
8478_0:00022e	K05274	1433.27	1558	0 potassium large conductance calcium-activated channel subfamily M alpha member 3
8478_0:00022f	K12958	191.83	261.9	3.5e-78 caveolin 2
8478_0:000230	K24335	172.37	538.8	6.6e-162 protein disulfide-isomerase [EC:5.3.4.1]
8478_0:000231	K08531	758.5	977.9	2.8e-294 nuclear receptor subfamily 1 group D member 2
8478_0:000232	K13158	495	689.9	1.2e-207 heterogeneous nuclear ribonucleoprotein A2/B1
8478_0:000232	K12741	260.47	410.4	6.5e-123 heterogeneous nuclear ribonucleoprotein A1/A3
8478_0:000233	K20070	381.53	795.3	2.1e-239 membrane protein MLC1
8478_0:000235	K10289	378.63	1378.1	0 F-box protein 1 (cyclin F)
8478_0:000236	K07048	250.53	608.7	3.4e-183 phosphotriesterase-related protein
8478_0:000237	K09306	241.43	403.3	7.4e-121 homeobox protein HoxA/B/C6
8478_0:000238	K22735	70.87	402	6.9e-121 sodium/potassium-transporting ATPase subunit beta-1-interacting protein
8478_0:000239	K24787	286.07	561.7	1.3e-168 RUN domain-containing protein 3
8478_0:00023a	K17197	128.93	381.4	1.9e-114 NF-kappa-B inhibitor-interacting Ras-like protein
8478_0:00023b	K09194	629.73	1036.8	0 transcription factor Sp4
8478_0:00023d	K27968	624.3	2533.2	0 cortactin-binding protein 2
8478_0:00023e	K13197	1110.53	1278.5	0 insulin-like growth factor 2 mRNA-binding protein 3
8478_0:00023e	K17391	831.03	855.5	1.4e-257 insulin-like growth factor 2 mRNA-binding protein 1
8478_0:000240	K13858	2046.57	2310.1	0 solute carrier family 4 (sodium bicarbonate cotransporter), member 7
8478_0:000241	K01869	396.07	633.6	3.9e-190 leucyl-tRNA synthetase [EC:6.1.1.4]
8478_0:000243	K24980	210.63	602.3	5.5e-181 deleted in azoospermia protein
8478_0:000244	K20102	122.83	699.6	3.3e-210 YTH domain-containing family protein
8478_0:000245	K24495	531.73	1757.9	0 myomesin
8478_0:000246	K12164	323.2	783.2	6.5e-236 ubiquitin-like modifier-activating enzyme 5
8478_0:000247	K21797	578.27	1004.3	1.8e-302 phosphatidylinositol 4-phosphatase [EC:3.1.3.-]
8478_0:000248	K21031	217.17	742.3	1.6e-223 D-ribitol-5-phosphate cytidylyltransferase [EC:2.7.7.40]
8478_0:000249	K01456	127.13	927.2	4.3e-279 peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase [EC:3.5.1.52]
8478_0:00024a	K07888	464.77	472.1	1.5e-141 Ras-related protein Rab-5B
8478_0:00024a	K07887	359.63	391.2	1.1e-117 Ras-related protein Rab-5A
8478_0:00024b	K19495	99.73	445.7	5.4e-134 juxtaposed with another zinc finger protein 1
8478_0:00024c	K12651	253.67	662.4	2.3e-199 5-azacytidine-induced protein 2
8478_0:00024d	K07189	121.03	233	2.6e-69 protein phosphatase 1 regulatory subunit 3A/B/C/D/E
8478_0:00024e	K24309	1143.93	1324.6	0 methylcytosine dioxygenase TET2/3 [EC:1.14.11.80]
8478_0:000250	K09086	201.93	341.7	4e-102 class B basic helix-loop-helix protein 4/5
8478_0:000251	K08114	1424.73	2744.5	0 receptor-type tyrosine-protein phosphatase zeta [EC:3.1.3.48]
8478_0:000252	K24990	196.83	763.1	1e-229 RNA-binding motif, single-stranded-interacting protein
8478_0:000253	K09322	130.8	334.4	5.1e-100 homeobox protein MOX
8478_0:000254	K10408	2840.83	4879.6	0 dynein axonemal heavy chain
8478_0:000255	K12589	222.77	566.4	2.6e-170 exosome complex component RRP42
8478_0:000256	K19475	100.3	252.4	6.8e-75 WAS/WASL-interacting protein
8478_0:000257	K02998	229.83	684	4.3e-206 small subunit ribosomal protein SAe
8478_0:00025a	K24804	321.57	903.4	4.3e-272 zinc finger and BTB domain-containing protein 14
8478_0:00025b	K11861	317.87	1994	0 deubiquitinating protein VCIP135 [EC:3.4.19.12]
8478_0:00025c	K05048	936.57	952.9	7.8e-287 solute carrier family 6 (neurotransmitter transporter, amino acid/orphan) member 15/16/17/18/20
8478_0:00025d	K12620	97.03	253.5	1.5e-75 U6 snRNA-associated Sm-like protein LSm1
8478_0:00025e	K18966	772.9	968	8.9e-292 sulfinoalanine decarboxylase / aspartate 1-decarboxylase [EC:4.1.1.29 4.1.1.11]
8478_0:00025e	K01580	387.7	525	1.9e-157 glutamate decarboxylase [EC:4.1.1.15]
8478_0:00025f	K15186	85.4	422.8	1.9e-126 ELL-associated factor
8478_0:000260	K15370	1929.4	2183.9	0 inactive phospholipase C-like protein 2
8478_0:000261	K04193	376.93	431.7	1.6e-129 XC chemokine receptor 1
8478_0:000262	K18469	283.07	765.1	4.7e-230 TBC1 domain family member 5
8478_0:000263	K06629	116.13	506.5	1e-151 protein DBF4
8478_0:000264	K17545	855.87	2202.4	0 serine/threonine-protein kinase ULK4 [EC:2.7.11.1]
8478_0:000266	K06685	153.27	419	7.8e-126 MOB kinase activator 1
8478_0:000267	K09421	797.1	1156.5	0 myb-related protein A
8478_0:000268	K09558	187.53	614.2	1.7e-184 BCL2-associated athanogene 4
8478_0:000269	K00682	100.07	315.8	1.5e-94 gamma-glutamylcyclotransferase [EC:4.3.2.9]
8478_0:00026a	K12757	286.6	406.4	5e-122 myosin regulatory light chain 12
8478_0:00026a	K12755	379.73	384.1	1.9e-115 myosin regulatory light chain 9
8478_0:00026b	K00710	93.6	669.4	5.7e-201 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
8478_0:00026d	K07606	682.93	810.6	8.9e-244 vimentin
8478_0:00026e	K26586	261	654.4	7.6e-197 acetylcholinesterase collagenic tail peptide
8478_0:00026f	K14852	33.03	377.8	3.5e-113 regulator of ribosome biosynthesis
8478_0:000270	K17355	187.83	656.6	6.8e-198 tetraspanin-12
8478_0:000271	K10400	584.47	1222.5	0 kinesin family member 15
8478_0:000272	K08821	649.87	892.4	2.1e-268 cyclin-dependent kinase 14 [EC:2.7.11.22]
8478_0:000274	K24690	180.77	534.2	3.3e-160 zinc finger CW-type PWWP domain protein 2
8478_0:000275	K20217	290.5	459.2	4.8e-138 ubiquitin-conjugating enzyme E2 E [EC:2.3.2.23]
8478_0:000276	K24038	212.67	511.8	2e-153 docking protein 7
8478_0:000277	K12398	310.67	717.9	3.4e-216 AP-3 complex subunit mu
8478_0:000278	K20732	583.1	920.5	2.6e-277 transmembrane glycoprotein NMB
8478_0:000279	K11730	1048.97	1561.4	0 acyl-CoA dehydrogenase family member 11
8478_0:000279	K00249	363.97	429.5	1.2e-128 acyl-CoA dehydrogenase [EC:1.3.8.7]
8478_0:00027a	K13304	751.1	988.4	6.4e-298 serum/glucocorticoid-regulated kinase 3 [EC:2.7.11.1]
8478_0:00027b	K15455	62.73	175.4	7e-52 diphthamide biosynthesis protein 3
8478_0:00027c	K04191	439.23	553.1	1.2e-166 C-X-C chemokine receptor type 6
8478_0:00027d	K00182	481.3	702.7	1.1e-211 wingless-type MMTV integration site family, member 2
8478_0:00027e	K14321	165.43	450.6	4.8e-135 nucleoporin-like protein 2
8478_0:00027f	K02875	24.47	310.8	6.9e-93 large subunit ribosomal protein L14e
8478_0:000280	K17800	49.17	567.6	2.9e-170 LETM1 and EF-hand domain-containing protein 1, mitochondrial
8478_0:000281	K10654	625	728.2	3.6e-219 tripartite motif-containing protein 55
8478_0:000282	K25803	141.27	282.7	2.6e-84 mitochondrial assembly of ribosomal large subunit protein 1
8478_0:000283	K15119	210.6	567.6	1e-170 solute carrier family 25, member 39/40
8478_0:000284	K14444	783.47	1043.8	0 solute carrier family 13 (sodium/sulfate cotransporter), member 1/4
8478_0:000284	K14445	258.27	689.2	3e-207 solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5
8478_0:000285	K19283	449.7	472.3	9.7e-142 prostatic acid phosphatase [EC:3.1.3.2 3.1.3.5]
8478_0:000286	K08727	835.73	1629.8	0 nucleotide-binding oligomerization domain-containing protein 1
8478_0:000287	K20357	282.27	347	3.1e-104 anterior gradient protein 3
8478_0:000287	K20356	279.8	280.7	2e-84 anterior gradient protein 2
8478_0:000288	K10337	807.13	1120.4	0 ankyrin repeat and SOCS box protein 15
8478_0:000289	K14685	185.97	246.8	2.4e-73 solute carrier family 40 (iron-regulated transporter), member 1
8478_0:00028a	K25545	141.87	285.8	1.7e-85 chemokine-like protein TAFA5
8478_0:00028b	K06238	435.97	2052.1	0 collagen type VI alpha
8478_0:00028c	K08019	873.73	1661.3	0 Rap guanine nucleotide exchange factor 5
8478_0:00028d	K11967	586.93	1588.4	0 ankyrin repeat and IBR domain-containing protein 1 [EC:2.3.2.31]
