gene_name	KO	thrshld	score	E-value KO definition
8469_0:000186	K09228	360.37	902.9	1.1e-271 KRAB domain-containing zinc finger protein
8469_0:000186	K09191	325.1	328.8	5.1e-98 general transcription factor IIIA
8469_0:000187	K09228	360.37	505.9	1.4e-151 KRAB domain-containing zinc finger protein
8469_0:000188	K15254	595.73	1128.3	0 DNA helicase B [EC:5.6.2.3]
8469_0:000189	K22861	141.77	239.9	2.7e-71 protein fuzzy
8469_0:00018a	K15168	90.17	285.2	6.3e-85 mediator of RNA polymerase II transcription subunit 25
8469_0:00018b	K11824	514.63	917.1	7.4e-276 AP-2 complex subunit alpha
8469_0:00018e	K22429	194.23	245.8	3.8e-73 fibroblast growth factor 21
8469_0:00018f	K00718	158.13	398.6	2e-119 galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]
8469_0:000190	K19752	169.83	417.9	4.4e-125 dynein axonemal assembly factor 3
8469_0:000193	K00657	76.87	228.7	7e-68 diamine N-acetyltransferase [EC:2.3.1.57]
8469_0:000197	K09220	222.9	336	3.9e-100 IKAROS family zinc finger protein
8469_0:000198	K09350	473.2	587.1	1.5e-176 homeobox protein Nkx-6.2
8469_0:000199	K01024	436.43	519.5	3.1e-156 [heparan sulfate]-glucosamine 3-sulfotransferase 1 [EC:2.8.2.23]
8469_0:000199	K08104	438.87	439.6	6.4e-132 [heparan sulfate]-glucosamine 3-sulfotransferase 5 [EC:2.8.2.23]
8469_0:00019b	K16456	180.27	656.5	1.6e-197 centrosomal protein CEP55
8469_0:00019d	K07390	79.7	155.5	1.1e-45 monothiol glutaredoxin
8469_0:00019e	K24483	172.5	619.8	1.9e-186 fibronectin type 3 and ankyrin repeat domains protein 1
8469_0:00019f	K15262	68.77	438.6	9.2e-132 protein BCP1
8469_0:0001a0	K12824	202.9	343.5	1.9e-102 transcription elongation regulator 1
8469_0:0001a1	K22125	3177.23	3566.4	0 myoferlin
8469_0:0001a3	K05189	596.33	803.1	5.7e-242 gamma-aminobutyric acid receptor subunit pi
8469_0:0001a4	K09103	134.2	1323.4	0 early B-cell factor
8469_0:0001a5	K13708	2740.5	3202.7	0 dedicator of cytokinesis protein 1
8469_0:0001a6	K18271	104.77	367.5	2.1e-110 retinol-binding protein 4
8469_0:0001a7	K10660	120.57	574.2	9.6e-173 E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]
8469_0:0001a9	K09349	170.2	308.5	5.4e-92 homeobox protein Nkx-5
8469_0:0001aa	K13121	70.2	449.9	4.2e-135 protein FRA10AC1
8469_0:0001ab	K10398	594.33	1234	0 kinesin family member 11
8469_0:0001ac	K01719	44.93	261.4	7.1e-78 uroporphyrinogen-III synthase [EC:4.2.1.75]
8469_0:0001ad	K08106	128	645.4	5.5e-194 N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase [EC:2.8.2.33]
8469_0:0001ae	K10837	105.27	331.3	5.4e-99 O-phosphoseryl-tRNA(Sec) kinase [EC:2.7.1.164]
8469_0:0001b0	K09349	170.2	290.9	1.2e-86 homeobox protein Nkx-5
8469_0:0001b1	K17582	74.53	1190.5	0 antigen KI-67
8469_0:0001b2	K15464	284.1	375.8	8.2e-113 BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
8469_0:0001b3	K01408	1041.23	1724	0 insulysin [EC:3.4.24.56]
8469_0:0001b4	K01106	115.43	829.3	4.8e-250 inositol polyphosphate 5-phosphatase INPP5A [EC:3.1.3.56]
8469_0:0001b5	K18033	1047.37	1165.3	0 receptor-type tyrosine-protein phosphatase epsilon [EC:3.1.3.48]
8469_0:0001b6	K22856	114.63	380.4	5.2e-114 EEF1A lysine methyltransferase 2 [EC:2.1.1.-]
8469_0:0001b7	K08639	1224.43	1545.2	0 carboxypeptidase X2
8469_0:0001b8	K12665	666.97	1070.8	0 cytochrome P450 family 26 subfamily C [EC:1.14.14.-]
8469_0:0001b9	K24877	145.43	215.5	1e-63 homeobox protein VENTX
8469_0:0001ba	K02180	344.7	500.4	2.9e-150 cell cycle arrest protein BUB3
8469_0:0001bc	K24785	1290.7	1679.3	0 janus kinase and microtubule-interacting protein 3
8469_0:0001be	K07371	255.13	632.1	7.9e-190 B-cell linker protein
8469_0:0001bf	K19352	277.07	1106.8	0 coiled-coil and C2 domain-containing protein 2A
8469_0:0001c0	K28088	1226.6	1305.8	0 dihydropyrimidinase-related protein 4
8469_0:0001c0	K01464	392.47	787	1.3e-236 dihydropyrimidinase [EC:3.5.2.2]
8469_0:0001c1	K04496	403.4	1038.2	0 C-terminal binding protein [EC:1.1.1.428]
8469_0:0001c2	K11725	220.63	552.4	2.5e-166 phospholysine phosphohistidine inorganic pyrophosphate phosphatase [EC:3.6.1.1 3.1.3.-]
8469_0:0001c3	K24938	335.83	4176.1	0 cilia- and flagella-associated protein 46
8469_0:0001c4	K00977	703.93	912.9	5.6e-275 DNA nucleotidylexotransferase [EC:2.7.7.31]
8469_0:0001c5	K16773	193.2	974.5	3.3e-293 fragile-site associated tumor suppressor
8469_0:0001c6	K06835	1211.2	1620	0 disintegrin and metalloproteinase domain-containing protein 12 [EC:3.4.24.-]
8469_0:0001c8	K13757	1560.03	1821.2	0 cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha' [EC:3.1.4.35]
8469_0:0001c9	K11862	337.6	1154.2	0 ubiquitin thioesterase ZRANB1 [EC:3.4.19.12]
8469_0:0001ca	K07437	625.13	833.6	3.6e-251 cytochrome P450 family 26 subfamily A [EC:1.14.14.-]
8469_0:0001cb	K08411	464.77	649.9	8.7e-196 G protein-coupled receptor 26
8469_0:0001cc	K23841	69.23	184.9	1.2e-54 clarin
8469_0:0001cd	K09401	264.27	470.6	4.8e-141 forkhead box protein I
8469_0:0001ce	K04354	133.43	998.2	9.7e-301 serine/threonine-protein phosphatase 2A regulatory subunit B
8469_0:0001cf	K08024	134.73	406.6	6.9e-122 homeobox protein HEX
8469_0:0001d1	K00819	485.03	852.5	1.3e-256 ornithine--oxo-acid transaminase [EC:2.6.1.13]
8469_0:0001d2	K02602	77.5	688.5	3.9e-207 cytoplasmic polyadenylation element-binding protein
8469_0:0001d3	K08460	1556.03	1622	0 adhesion G protein-coupled receptor A1
8469_0:0001d4	K04256	384.97	421.8	1.4e-126 c-opsin
8469_0:0001d5	K25428	906.67	1039.4	0 leucine-rich repeat LGI family member 1
8469_0:0001d6	K19985	148.33	1470.2	0 exocyst complex component 6
8469_0:0001d7	K26100	134.93	762.6	2.5e-229 PWWP domain-containing protein 2
8469_0:0001d8	K20799	286.47	627.6	1e-188 BRISC complex subunit Abro1
8469_0:0001d9	K15192	571.4	2709.6	0 TATA-binding protein-associated factor [EC:5.6.2.-]
8469_0:0001da	K08425	364.37	567.5	1.2e-170 free fatty acid receptor 4
8469_0:0001db	K09478	573.13	820.9	2.5e-247 short-chain 2-methylacyl-CoA dehydrogenase [EC:1.3.8.5]
8469_0:0001dd	K00567	174.7	224.4	1.3e-66 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]
8469_0:0001de	K08793	350.77	807.1	4.4e-243 serine/threonine kinase 32 [EC:2.7.11.1]
8469_0:0001e1	K22190	144.47	193.1	3.4e-57 membrane-spanning 4-domains subfamily A member 3/4/8/12/15/18
8469_0:0001e2	K22190	144.47	212.1	5.7e-63 membrane-spanning 4-domains subfamily A member 3/4/8/12/15/18
8469_0:0001e6	K20396	123	562.4	3.4e-169 TBC1 domain family member 7
8469_0:0001e7	K04257	107.23	288.6	5.1e-86 olfactory receptor
8469_0:0001e8	K04257	107.23	273.5	2e-81 olfactory receptor
8469_0:0001e9	K04257	107.23	295.5	4.2e-88 olfactory receptor
8469_0:0001ea	K04257	107.23	263.5	2.1e-78 olfactory receptor
8469_0:0001eb	K04257	107.23	276.4	2.5e-82 olfactory receptor
8469_0:0001ef	K09228	360.37	471.4	3.7e-141 KRAB domain-containing zinc finger protein
8469_0:0001f0	K06058	195.03	329.4	3e-98 deltex [EC:2.3.2.27]
8469_0:0001f1	K00920	301.33	695.2	2.3e-209 1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149]
8469_0:0001f2	K05157	419.43	1040.3	0 tumor necrosis factor receptor superfamily member 21
8469_0:0001f6	K06712	262.2	621.4	9.1e-187 butyrophilin
8469_0:0001fa	K26469	420.6	563.9	3e-169 mitochondrial potassium channel
8469_0:0001fb	K11319	171.83	604.8	1.3e-181 inhibitor of growth protein 3
8469_0:0001fd	K04892	965.77	974.7	1.5e-293 potassium voltage-gated channel Shal-related subfamily D member 2
8469_0:0001fe	K05109	1797	1842.6	0 Eph receptor A8 [EC:2.7.10.1]
8469_0:000200	K25100	414.93	2646.1	0 Msx2-interacting protein
8469_0:000201	K05031	1439.87	2849.5	0 cystic fibrosis transmembrane conductance regulator [EC:5.6.1.6]
8469_0:000202	K05111	1825.73	2104.6	0 Eph receptor B2 [EC:2.7.10.1]
8469_0:000202	K05112	1853.6	1877.1	0 Eph receptor B3 [EC:2.7.10.1]
8469_0:000202	K05110	1549.5	1571.2	0 Eph receptor B1 [EC:2.7.10.1]
8469_0:000203	K05017	831.43	1367.3	0 chloride channel Ka
8469_0:000204	K20691	864.97	914	7.5e-275 Rho guanine nucleotide exchange factor 19
8469_0:000205	K27968	624.3	2485	0 cortactin-binding protein 2
8469_0:000206	K15348	143.47	1771.2	0 pleckstrin homology domain-containing family M member 2
8469_0:000207	K11885	63.03	705	3.7e-212 DNA damage-inducible protein 1
8469_0:000208	K00182	481.3	504.4	1.7e-151 wingless-type MMTV integration site family, member 2
8469_0:00020a	K20198	817.17	1446.3	0 kinesin family member 17
8469_0:00020b	K10512	318.77	1751.7	0 zinc finger and BTB domain-containing protein 40
8469_0:00020e	K05103	1427.27	1821.9	0 Eph receptor A2 [EC:2.7.10.1]
8469_0:00020f	K17355	187.83	607.9	4.3e-183 tetraspanin-12
8469_0:000210	K10500	437.8	1515.3	0 zinc finger and BTB domain-containing protein 17
8469_0:000210	K09228	360.37	430	1.2e-128 KRAB domain-containing zinc finger protein
8469_0:000211	K25138	415.53	2414.6	0 ankyrin repeat domain-containing protein 26
8469_0:000213	K09546	104.13	295.1	4.6e-88 heat shock protein beta-7
8469_0:000214	K15117	302.1	349.8	1.2e-104 solute carrier family 25, member 34/35
8469_0:000215	K12670	239.03	865.2	2.6e-260 dolichyl-diphosphooligosaccharide---protein glycosyltransferase subunit DDOST/WBP1
8469_0:000216	K25556	75.97	154.9	9.9e-46 guanylate cyclase activator 2
8469_0:000217	K01558	474.23	560.7	2.3e-168 wingless-type MMTV integration site family, member 16
8469_0:000218	K03987	289.67	425	7.3e-128 complement C1q subcomponent subunit B
8469_0:000218	K03986	262.73	404.7	2.1e-121 complement C1q subcomponent subunit A
8469_0:000219	K12627	86.47	170.8	1.2e-50 U6 snRNA-associated Sm-like protein LSm8
8469_0:00021a	K24416	293.63	507	3.8e-152 filamin-binding LIM protein 1
8469_0:00021b	K10364	217.4	617.7	7.8e-186 F-actin-capping protein subunit alpha
8469_0:00021d	K03988	308.5	401.9	2.1e-120 complement C1q subcomponent subunit C
8469_0:00021e	K25556	75.97	134.4	2e-39 guanylate cyclase activator 2
8469_0:000221	K08114	1424.73	1993.7	0 receptor-type tyrosine-protein phosphatase zeta [EC:3.1.3.48]
8469_0:000222	K18410	202.03	606.5	3.2e-182 ankyrin repeat, SAM and basic leucine zipper domain-containing protein 1
8469_0:000223	K15867	105.13	438.5	7.6e-132 activity-regulated cytoskeleton-associated protein
8469_0:000224	K09228	360.37	822.7	2.1e-247 KRAB domain-containing zinc finger protein
8469_0:000224	K09191	325.1	348.2	6.7e-104 general transcription factor IIIA
8469_0:000225	K11252	23.5	33.1	3.1e-08 histone H2B
8469_0:000226	K03334	380.7	819.4	9.3e-247 L-amino-acid oxidase [EC:1.4.3.2]
8469_0:000229	K11252	23.5	38.8	6e-10 histone H2B
8469_0:00022b	K24831	1979.83	4021.8	0 zonadhesin
8469_0:00022b	K18273	671.67	920.3	1.1e-276 alpha-tectorin
8469_0:00022e	K08382	355.13	561	4.6e-169 G protein-coupled receptor 33
8469_0:000230	K12493	198.2	531.4	3.4e-159 ADP-ribosylation factor GTPase-activating protein 2/3
8469_0:000236	K04257	107.23	266.8	2.1e-79 olfactory receptor
8469_0:000237	K23846	451.3	463.7	8e-140 neuron-specific calcium-binding protein hippocalcin
8469_0:000237	K23847	408.2	440.5	2.2e-132 hippocalcin-like protein 1
8469_0:000237	K19695	357.7	367.4	1.1e-110 neurocalcin delta
8469_0:000237	K13974	34.57	45.8	3.5e-12 calcium-binding protein
8469_0:000238	K15213	145.1	870.4	4.7e-262 TATA box-binding protein-associated factor RNA polymerase I subunit B
8469_0:000239	K09209	275.53	645.7	6.7e-194 krueppel-like factor 10/11
8469_0:00023a	K14788	173.7	1070.6	0 ribosome biogenesis protein ENP2
8469_0:00023b	K16197	474.03	528.2	4.3e-159 14-3-3 protein beta/theta/zeta
8469_0:00023c	K20058	78.6	392.5	3.9e-118 integrin beta-1-binding protein 1
8469_0:00023d	K14403	609.43	1199.4	0 cleavage and polyadenylation specificity factor subunit 3 [EC:3.1.27.-]
8469_0:00023e	K09584	273.57	689.4	2.5e-207 protein disulfide-isomerase A6 [EC:5.3.4.1]
8469_0:00023f	K12488	408.63	1489.7	0 Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein
8469_0:000240	K12460	488.4	1448.5	0 ankyrin repeat-rich membrane spanning protein
8469_0:000241	K01581	218.77	668.2	6.5e-201 ornithine decarboxylase [EC:4.1.1.17]
8469_0:000242	K02148	57.17	720	1.1e-216 V-type H+-transporting ATPase subunit C
8469_0:000243	K09275	83.4	433.9	5e-130 transcription factor CP2 and related proteins
8469_0:000244	K11975	200.37	411.6	1.9e-123 E3 ubiquitin-protein ligase RNF144 [EC:2.3.2.31]
8469_0:000245	K06059	489.03	1115.7	0 disintegrin and metalloproteinase domain-containing protein 17 [EC:3.4.24.86]
8469_0:000246	K17693	165.7	278.2	2.8e-83 DNA-binding protein inhibitor ID2
8469_0:000247	K04899	696.17	997.9	8e-301 potassium voltage-gated channel subfamily F member 1
8469_0:000248	K23978	91.73	193.5	3.4e-57 isoamyl acetate esterase [EC:3.1.1.112]
8469_0:000249	K09268	415.97	596.3	6.7e-179 transcription factor SOX11/12 (SOX group C)
8469_0:00024a	K13809	123.83	635.8	3.5e-191 UMP-CMP kinase 2, mitochondrial [EC:2.7.4.14]
8469_0:00024b	K10808	643.33	731	4.3e-220 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
8469_0:00024b	K00526	252.2	291.6	5.3e-87 ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
8469_0:00024c	K15045	163.33	677.1	1e-203 radical S-adenosyl methionine domain-containing protein 2
8469_0:00024d	K13517	386.1	907.9	1.4e-273 lysophospholipid acyltransferase 1/2 [EC:2.3.1.51 2.3.1.-]
8469_0:00024e	K10424	157.27	702.5	1.4e-211 dynactin 2
8469_0:00024f	K04452	83.7	205.5	6e-61 DNA damage-inducible transcript 3
8469_0:000251	K01874	141.53	898	2.8e-270 methionyl-tRNA synthetase [EC:6.1.1.10]
8469_0:000253	K09256	150.13	167.6	2.7e-49 NF-kappa-B inhibitor-like protein 1
8469_0:000256	K03156	213.6	262.4	3.2e-78 tumor necrosis factor superfamily, member 2
8469_0:00025d	K00993	392.83	471.5	1.7e-141 ethanolaminephosphotransferase [EC:2.7.8.1]
8469_0:00025e	K26143	395.37	1868.8	0 little elongation complex subunit 1
8469_0:00025f	K17095	547.37	711.2	7.2e-214 annexin A7/11
8469_0:000260	K06086	565.63	998.9	1.7e-300 sorbin and SH3 domain containing protein 1
8469_0:000261	K07888	464.77	473.4	5.8e-142 Ras-related protein Rab-5B
8469_0:000261	K07887	359.63	391.8	7e-118 Ras-related protein Rab-5A
8469_0:000262	K08956	941.07	1300	0 AFG3 family protein [EC:3.4.24.-]
8469_0:000264	K00901	94.97	686.4	2e-206 diacylglycerol kinase (ATP) [EC:2.7.1.107]
8469_0:000265	K25048	363.93	528.9	4.5e-159 transmembrane protein 106B
8469_0:000266	K27926	81.6	646.6	2e-194 raftlin
8469_0:000267	K08051	404.27	913.1	1.2e-274 pleckstrin homology domain containing family A member 8
8469_0:000268	K14358	145.53	693.2	9.8e-209 secernin
8469_0:000269	K01435	676.6	849.9	1.8e-255 biotinidase [EC:3.5.1.12]
8469_0:00026a	K00710	93.6	677.2	2.4e-203 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
8469_0:00026b	K26586	261	795.1	1.8e-239 acetylcholinesterase collagenic tail peptide
8469_0:00026c	K14007	194.53	1255.8	0 protein transport protein SEC24
8469_0:00026d	K26543	340.3	464.2	3.3e-139 zinc finger protein 385A
8469_0:00026e	K27920	802.13	1220.7	0 ubiquitin carboxyl-terminal hydrolase 54 [EC:3.4.19.12]
8469_0:00026f	K25745	72.5	288	4.3e-86 vitelline membrane outer layer protein 1
8469_0:000270	K24066	448.43	589.8	9.2e-177 synaptopodin-2
8469_0:000271	K19942	48.97	841	2.6e-253 dynein regulatory complex subunit 4
8469_0:000272	K23225	1067.6	1472.1	0 DNA-binding protein SATB1
8469_0:000274	K19475	100.3	245.7	7.5e-73 WAS/WASL-interacting protein
8469_0:000277	K10888	204.73	1849.7	0 fanconi anemia group A protein
8469_0:000279	K24970	138.73	1061.8	0 transcription factor 25
8469_0:00027a	K04348	371.27	1190	0 serine/threonine-protein phosphatase 2B catalytic subunit [EC:3.1.3.16]
8469_0:00027b	K19001	779.37	1195.5	0 ATP-dependent DNA helicase
8469_0:00027c	K15502	1614.87	1915.5	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
8469_0:00027c	K15503	1660.43	1668.7	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B
8469_0:00027d	K11580	295	628.3	1.1e-188 shugoshin-like 1
8469_0:00027e	K18469	283.07	764.2	8.8e-230 TBC1 domain family member 5
8469_0:00027f	K05768	1020.57	1333.2	0 gelsolin
8469_0:000280	K04911	1423.03	1565.9	0 potassium voltage-gated channel Eag-related subfamily H member 8
8469_0:000281	K07945	260.73	440.6	3.3e-132 ADP-ribosylation factor-like protein 4
8469_0:000282	K09577	270.67	366.2	1.3e-109 FK506-binding protein 14 [EC:5.2.1.8]
8469_0:000282	K01802	52.67	88.1	3.7e-25 peptidylprolyl isomerase [EC:5.2.1.8]
8469_0:000283	K00418	38.97	46.8	1.6e-12 ubiquinol-cytochrome c reductase subunit 8
8469_0:000284	K06062	166.73	1319.1	0 histone acetyltransferase [EC:2.3.1.48]
8469_0:000285	K11257	543.7	706.9	1.3e-212 galactoside 3-L-fucosyltransferase 11 [EC:2.4.1.-]
8469_0:000286	K02098	101.2	895.3	2e-269 spire
8469_0:000287	K12261	694	1134.2	0 2-hydroxyacyl-CoA lyase [EC:4.1.2.63]
8469_0:00028b	K13627	2122.13	2283.9	0 solute carrier family 12 (potassium/chloride transporter), member 7
8469_0:00028c	K23353	244.27	489.6	6.9e-147 PDZ and LIM domain protein 1/2/3/4
8469_0:00028d	K15370	1929.4	2178.2	0 inactive phospholipase C-like protein 2
8469_0:00028f	K03249	197.03	564.7	6.1e-170 translation initiation factor 3 subunit F
8469_0:000290	K24980	210.63	537.9	1.9e-161 deleted in azoospermia protein
8469_0:000291	K26050	130.43	254.5	8.4e-76 myozenin
8469_0:000292	K04199	433.9	503.1	1.6e-151 melanocortin 1 receptor
8469_0:000293	K23929	108.77	1094.6	0 EF-hand domain-containing family member B
8469_0:000294	K09431	641.57	819.7	1.1e-246 ets translocation variant 1
8469_0:000294	K15593	525.9	527.5	3.5e-158 ets translocation variant 5
8469_0:000295	K09254	533.13	598	1.4e-179 c-Rel proto-oncogene protein
8469_0:000296	K10606	96.93	681.3	3.3e-205 E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]
8469_0:000297	K14376	94.07	974.7	1.8e-293 poly(A) polymerase [EC:2.7.7.19]
8469_0:000299	K08816	393	598.7	7.1e-180 vaccinia related kinase [EC:2.7.11.1]
8469_0:00029a	K13344	72.4	440.5	6.3e-132 peroxin-13
8469_0:00029c	K07583	38.17	798.7	1.6e-240 tRNA pseudouridine synthase 10 [EC:5.4.99.25]
8469_0:00029d	K22045	747.6	886.4	1.5e-266 B-cell lymphoma/leukemia 11A
8469_0:00029e	K04257	107.23	270.8	1.3e-80 olfactory receptor
8469_0:00029f	K04257	107.23	260.3	2e-77 olfactory receptor
8469_0:0002a0	K04257	107.23	249.7	3.2e-74 olfactory receptor
8469_0:0002a1	K04257	107.23	269	4.5e-80 olfactory receptor
8469_0:0002a2	K24688	199.6	374.2	8.3e-112 zinc finger CW-type PWWP domain protein 1
8469_0:0002a3	K15190	103.37	271.1	1.5e-80 7SK snRNA methylphosphate capping enzyme [EC:2.1.1.-]
8469_0:0002a4	K12657	611.9	1323.6	0 delta-1-pyrroline-5-carboxylate synthetase [EC:2.7.2.11 1.2.1.41]
8469_0:0002a5	K04257	107.23	258	9.9e-77 olfactory receptor
8469_0:0002a6	K04257	107.23	294.9	6.2e-88 olfactory receptor
8469_0:0002a7	K04257	107.23	291.8	5.5e-87 olfactory receptor
8469_0:0002a8	K04257	107.23	285	6.3e-85 olfactory receptor
8469_0:0002aa	K24510	455.37	771	9.1e-232 von Willebrand factor A domain-containing protein 5
8469_0:0002ab	K13299	115.9	423.5	3e-127 glutathione S-transferase kappa 1 [EC:2.5.1.18]
8469_0:0002ac	K28177	156.17	179.6	6.7e-53 nucleolar protein 3
8469_0:0002ae	K00905	349.27	827.7	1.9e-249 [3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase [EC:2.7.11.4]
8469_0:0002af	K04856	2490.67	3821.6	0 voltage-dependent calcium channel T type alpha-1I
8469_0:0002b0	K11505	92.5	310.7	3.1e-93 centromere protein M
8469_0:0002b1	K23791	140.77	297.1	8.3e-89 sesquipedalian
8469_0:0002b2	K01262	258.4	432	2.9e-129 Xaa-Pro aminopeptidase [EC:3.4.11.9]
8469_0:0002b3	K22532	275.43	344.9	4e-103 postacrosomal sheath WW domain-binding protein
8469_0:0002b4	K25758	469.77	1217.3	0 chondroadherin-like protein
8469_0:0002b5	K25417	68.43	475.1	8e-143 coiled-coil domain-containing protein 134
8469_0:0002b6	K25318	130.6	1724.5	0 meiosis inhibitor protein 1
8469_0:0002b7	K16938	460.57	740.5	5.5e-223 septin 3/9/12
8469_0:0002b8	K04374	153.6	235.3	1e-69 cyclic AMP-dependent transcription factor ATF-4
8469_0:0002ba	K22762	106.87	331.9	5e-99 desumoylating isopeptidase 1 [EC:3.4.-.-]
8469_0:0002bb	K22075	63.43	121.3	2.5e-35 BolA-like protein 3
8469_0:0002bc	K20176	344.83	1311.7	0 small G protein signaling modulator 3
8469_0:0002bd	K04403	134.23	959.4	4.4e-289 TAK1-binding protein 1
8469_0:0002be	K04498	289.67	2556.1	0 E1A/CREB-binding protein [EC:2.3.1.48]
8469_0:0002c0	K03022	100.97	396.3	3.1e-119 DNA-directed RNA polymerase III subunit RPC8
8469_0:0002c1	K09058	407.4	418.6	1.6e-125 thyrotrophic embryonic factor
8469_0:0002c2	K09107	1417.8	1993.1	0 sterol regulatory element-binding transcription factor 2
8469_0:0002c3	K12845	120.13	314.9	2e-94 U4/U6 small nuclear ribonucleoprotein SNU13
