gene_name	KO	thrshld	score	E-value KO definition
1415176_0:00016c	K25931	108.7	404.4	4.1e-121 NF-kappa-B-activating protein
1415176_0:00016d	K24473	883.53	3693.7	0 teneurin
1415176_0:00016e	K05199	1374.8	1553	0 glutamate receptor 3
1415176_0:000170	K12879	291.4	2263.3	0 THO complex subunit 2
1415176_0:000171	K26458	143.93	670.5	1.8e-201 NF-kappa-B-repressing factor
1415176_0:000172	K10609	846.67	1414.8	0 cullin 4
1415176_0:000173	K04725	529.37	709.1	2.9e-213 E3 ubiquitin-protein ligase XIAP [EC:2.3.2.27]
1415176_0:000174	K05863	223.67	648.5	3.2e-195 solute carrier family 25 (mitochondrial adenine nucleotide translocator), member 4/5/6/31
1415176_0:000175	K14328	47.6	318.5	5.4e-95 regulator of nonsense transcripts 3
1415176_0:000176	K02924	24.87	131.7	1.3e-38 large subunit ribosomal protein L39e
1415176_0:000178	K09653	262.1	600.6	5.3e-181 C1GALT1-specific chaperone 1
1415176_0:000179	K10507	431.3	1004.2	2.4e-302 zinc finger and BTB domain-containing protein 33
1415176_0:00017a	K10573	245.2	357.8	1.4e-107 ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]
1415176_0:00017a	K10574	329.13	349.1	3.6e-105 ubiquitin-conjugating enzyme E2 B [EC:2.3.2.23]
1415176_0:00017b	K06528	191.8	435.7	1.3e-130 lysosomal-associated membrane protein 1/2
1415176_0:00017c	K01540	280	379.5	1.1e-113 sodium/potassium-transporting ATPase subunit beta
1415176_0:00017d	K07575	194.87	425.4	1.2e-127 malignant T-cell-amplified sequence
1415176_0:000180	K24996	149.1	521.6	1.2e-156 STING ER exit protein
1415176_0:000181	K06632	301.17	752.2	2.6e-226 wee1-like protein kinase [EC:2.7.11.1]
1415176_0:000182	K12337	280.87	1362.4	0 inositol 1,4,5-triphosphate receptor-associated cGMP kinase substrate
1415176_0:000183	K20161	300.33	1159.9	0 DENN domain-containing protein 2
1415176_0:000184	K24098	237.97	332.7	1.3e-99 rhombotin-1/3
1415176_0:000186	K12333	68.37	266.4	2.8e-79 adrenomedullin
1415176_0:000187	K26164	72.77	327.4	1.1e-97 protein RIC-3
1415176_0:000188	K03260	119.93	809.6	2.7e-243 translation initiation factor 4G
1415176_0:00018a	K20164	296.53	2203.7	0 DENN domain-containing protein 5
1415176_0:00018b	K20161	300.33	1159.9	0 DENN domain-containing protein 2
1415176_0:00018c	K02900	100.33	371	2.5e-111 large subunit ribosomal protein L27Ae
1415176_0:00018d	K20828	297.23	904.3	3.9e-272 zinc finger protein 143/76
1415176_0:00018e	K06275	210.27	720.3	6.6e-217 parvin
1415176_0:00018f	K19947	257.63	1915.6	0 F-actin monooxygenase [EC:1.14.13.225]
1415176_0:000190	K01490	237.27	1165.5	0 AMP deaminase [EC:3.5.4.6]
1415176_0:000191	K19947	257.63	1915.6	0 F-actin monooxygenase [EC:1.14.13.225]
1415176_0:000192	K12337	280.87	1362.4	0 inositol 1,4,5-triphosphate receptor-associated cGMP kinase substrate
1415176_0:000193	K27310	142.93	429.7	4.7e-129 transmembrane protein 41
1415176_0:000195	K00710	93.6	685.1	9.8e-206 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
1415176_0:000196	K24706	1746.63	1971.1	0 signal peptide, CUB and EGF-like domain-containing protein 2
1415176_0:000197	K00710	93.6	685.1	9.8e-206 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
1415176_0:000198	K13748	457.8	556.7	5.4e-167 alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase C [EC:2.4.1.201 2.4.1.145]
1415176_0:000199	K18061	514.93	3046.8	0 myotubularin-related protein 5/13
1415176_0:00019a	K20164	296.53	2203.7	0 DENN domain-containing protein 5
1415176_0:00019c	K02900	100.33	371	2.5e-111 large subunit ribosomal protein L27Ae
1415176_0:00019d	K12032	567.43	1885.9	0 tripartite motif-containing protein 66
1415176_0:00019e	K26237	338.5	456.6	5.9e-137 transmembrane protein 9B
1415176_0:00019f	K20223	1031.43	1673.4	0 importin-7
1415176_0:0001a0	K20072	209.87	902.8	7.2e-272 switch-associated protein 70
1415176_0:0001a1	K12032	567.43	1886.5	0 tripartite motif-containing protein 66
1415176_0:0001a2	K08813	387.13	714.8	4.7e-215 serine/threonine kinase 33 [EC:2.7.11.1]
1415176_0:0001a3	K02900	100.33	371	2.5e-111 large subunit ribosomal protein L27Ae
1415176_0:0001a4	K19600	116.9	703.8	8.8e-212 tubby and related proteins
1415176_0:0001a5	K18061	514.93	3046.8	0 myotubularin-related protein 5/13
1415176_0:0001a6	K11254	49.1	215	5.1e-64 histone H4
1415176_0:0001a7	K20223	1031.43	1673.4	0 importin-7
1415176_0:0001a8	K25493	78.1	367.5	4.2e-110 dickkopf 3
1415176_0:0001a9	K20828	297.23	904.3	3.9e-272 zinc finger protein 143/76
1415176_0:0001aa	K27310	142.93	424.8	1.4e-127 transmembrane protein 41
1415176_0:0001ab	K11857	428.03	1890.9	0 ubiquitin carboxyl-terminal hydrolase 47 [EC:3.4.19.12]
1415176_0:0001ac	K03260	119.93	809.1	3.9e-243 translation initiation factor 4G
1415176_0:0001ad	K13748	457.8	556.7	5.4e-167 alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase C [EC:2.4.1.201 2.4.1.145]
1415176_0:0001ae	K26237	338.5	456.6	5.9e-137 transmembrane protein 9B
1415176_0:0001af	K19600	116.9	703.8	8.8e-212 tubby and related proteins
1415176_0:0001b0	K11857	428.03	1890.9	0 ubiquitin carboxyl-terminal hydrolase 47 [EC:3.4.19.12]
1415176_0:0001b1	K02900	100.33	371	2.5e-111 large subunit ribosomal protein L27Ae
1415176_0:0001b2	K20072	209.87	902.8	7.2e-272 switch-associated protein 70
1415176_0:0001b3	K15176	140.67	1415.1	0 RNA polymerase-associated protein CTR9
1415176_0:0001b4	K09067	91.57	135.3	2.1e-39 achaete-scute complex protein
1415176_0:0001b5	K09448	43.17	888.6	1.6e-267 transcriptional enhancer factor
1415176_0:0001b6	K09067	91.57	135.3	2.1e-39 achaete-scute complex protein
1415176_0:0001b7	K13215	106.77	132.3	1.7e-38 nuclear receptor-interacting protein 2
1415176_0:0001b8	K06275	210.27	720.3	6.6e-217 parvin
1415176_0:0001b9	K19012	180.03	326.1	1.9e-97 lymphatic vessel endothelial hyaluronan receptor 1
1415176_0:0001ba	K26164	72.77	327.4	1.1e-97 protein RIC-3
1415176_0:0001bb	K13215	106.77	132.3	1.7e-38 nuclear receptor-interacting protein 2
1415176_0:0001bc	K09448	43.17	888.6	1.6e-267 transcriptional enhancer factor
1415176_0:0001bd	K25493	78.1	367.5	4.2e-110 dickkopf 3
1415176_0:0001be	K01490	237.27	1165.5	0 AMP deaminase [EC:3.5.4.6]
1415176_0:0001c0	K07830	355.77	454.4	5e-137 Ras-related protein R-Ras2
1415176_0:0001c0	K07827	354.2	362.1	3.1e-108 GTPase KRas
1415176_0:0001c1	K24706	1746.63	1971.1	0 signal peptide, CUB and EGF-like domain-containing protein 2
1415176_0:0001c2	K24098	237.97	332.7	1.3e-99 rhombotin-1/3
1415176_0:0001c3	K19012	180.03	326.1	1.9e-97 lymphatic vessel endothelial hyaluronan receptor 1
1415176_0:0001c4	K07830	355.77	454.4	5e-137 Ras-related protein R-Ras2
1415176_0:0001c4	K07827	354.2	362.1	3.1e-108 GTPase KRas
1415176_0:0001c5	K12333	68.37	266.4	2.8e-79 adrenomedullin
1415176_0:0001c8	K08813	387.13	714.8	4.7e-215 serine/threonine kinase 33 [EC:2.7.11.1]
1415176_0:0001ca	K06632	301.17	752.2	2.6e-226 wee1-like protein kinase [EC:2.7.11.1]
1415176_0:0001cb	K15176	140.67	1415.1	0 RNA polymerase-associated protein CTR9
1415176_0:0001cc	K04727	309.53	975.7	6e-294 apoptosis-inducing factor 1 [EC:1.-.-.-]
1415176_0:0001cd	K07919	385.07	515	6e-155 Ras-related protein Rab-33A
1415176_0:0001ce	K15106	304.8	528	5e-159 solute carrier family 25 (mitochondrial carrier), member 14/30
1415176_0:0001cf	K20093	668.5	1429.5	0 DNA excision repair protein ERCC-6-like [EC:5.6.2.-]
1415176_0:0001d0	K25778	599	765.5	8.1e-231 palmitoyltransferase ZDHHC9 [EC:2.3.1.225]
1415176_0:0001d1	K08424	229.5	473.5	2.2e-142 glucose-dependent insulinotropic receptor
1415176_0:0001d2	K20631	419.63	673.7	3e-202 Rho GTPase-activating protein 6
1415176_0:0001d3	K27835	206.6	354.7	3.5e-106 glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial
1415176_0:0001d4	K05225	82.57	130.5	5e-38 apelin
1415176_0:0001d5	K14208	872.3	1221.5	0 Xaa-Pro aminopeptidase 2 [EC:3.4.11.9]
1415176_0:0001d5	K01262	258.4	440.2	9.9e-132 Xaa-Pro aminopeptidase [EC:3.4.11.9]
1415176_0:0001d6	K24982	205.07	872.1	1.7e-262 ecto-NOX disulfide-thiol exchanger
1415176_0:0001d7	K09428	204.23	350.7	1.2e-104 E74-like factor 1/2/4
1415176_0:0001d8	K26199	952.8	2275.4	0 BCL-6 corepressor-like protein 1
1415176_0:0001d9	K09579	108.1	237.3	6e-71 peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 [EC:5.2.1.8]
1415176_0:0001da	K23706	434.37	705.7	1.8e-212 SAM and SH3 domain-containing protein 3
1415176_0:0001db	K01874	141.53	600.1	3.6e-180 methionyl-tRNA synthetase [EC:6.1.1.10]
1415176_0:0001dc	K19983	269.23	561	3.1e-168 exocyst complex component 1
1415176_0:0001de	K21918	148.2	551.9	7.7e-166 BTB/POZ domain-containing protein KCTD8/12/16
1415176_0:0001df	K13107	106.6	427.1	6.5e-128 RNA-binding motif protein, X-linked 2
1415176_0:0001e0	K13974	34.57	35.6	4.8e-09 calcium-binding protein
1415176_0:0001e1	K17724	272.37	879.8	5.4e-265 aconitate decarboxylase [EC:4.1.1.6]
1415176_0:0001e2	K24144	180.73	1052.3	0 Nance-Horan syndrome protein and NHS-like proteins
1415176_0:0001e3	K14567	84.63	836.8	1.4e-251 U3 small nucleolar RNA-associated protein 14
1415176_0:0001e4	K01099	419.17	1254.5	0 inositol polyphosphate 5-phosphatase INPP5B/F [EC:3.1.3.36]
1415176_0:0001e5	K04257	107.23	463.9	3.6e-139 olfactory receptor
1415176_0:0001e6	K10224	770.23	988.1	1.1e-297 acyl-CoA (8-3)-desaturase (Delta-5 desaturase) [EC:1.14.19.44]
1415176_0:0001e7	K08486	217.47	492.2	9.1e-148 syntaxin 1B/2/3
1415176_0:0001e8	K19907	437.63	1092.5	0 synaptotagmin-7
1415176_0:0001e9	K00522	140.63	413.2	3.3e-124 ferritin heavy chain [EC:1.16.3.1]
1415176_0:0001ea	K16295	347.3	462.8	6.3e-139 lysosomal membrane ascorbate-dependent ferrireductase [EC:7.2.1.3]
1415176_0:0001ec	K10226	760.47	883.1	3.8e-266 acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]
1415176_0:0001ed	K04799	248.83	690.5	8.7e-208 flap endonuclease-1 [EC:3.1.-.-]
1415176_0:0001ee	K10610	537.2	1883.4	0 DNA damage-binding protein 1
1415176_0:0001ef	K08504	63.97	183.1	2.6e-54 blocked early in transport 1
1415176_0:0001f0	K17599	227.93	1121.6	0 transmembrane protein 132
1415176_0:0001f1	K24519	496.73	1398.6	0 von Willebrand factor C and EGF domain-containing protein
1415176_0:0001f2	K04257	107.23	432.7	1e-129 olfactory receptor
1415176_0:0001f4	K04257	107.23	416.8	6.6e-125 olfactory receptor
1415176_0:0001f5	K22867	68.97	257.7	6.3e-77 transmembrane protein 138
1415176_0:0001f8	K06456	269.4	558	2.2e-167 T-cell surface glycoprotein CD6
1415176_0:0001f9	K22190	144.47	207.9	1.1e-61 membrane-spanning 4-domains subfamily A member 3/4/8/12/15/18
1415176_0:0001fa	K14615	459.1	668.5	5e-201 gastric intrinsic factor
1415176_0:0001fb	K13806	113.27	1158.6	0 sn1-specific diacylglycerol lipase [EC:3.1.1.116]
1415176_0:0001fc	K24768	330.3	1370.1	0 myelin regulatory factor [EC:3.4.-.-]
1415176_0:0001fd	K18168	103.73	279.5	1.3e-83 succinate dehydrogenase assembly factor 2
1415176_0:0001fe	K17571	66.43	648.3	5.3e-195 protein phosphatase 1 regulatory subunit 32
1415176_0:000200	K12185	43.53	182.7	5.6e-54 ESCRT-I complex subunit VPS37
1415176_0:000201	K11515	98.6	324.8	9.4e-97 inner centromere protein
1415176_0:000202	K06002	538.43	712.9	1.2e-214 pepsin A [EC:3.4.23.1]
1415176_0:000203	K13878	823.07	984.5	1.8e-296 bestrophin-1
1415176_0:000205	K02878	85.03	258.1	7.3e-77 large subunit ribosomal protein L16
1415176_0:000206	K04257	107.23	443.3	6.2e-133 olfactory receptor
1415176_0:000207	K11515	98.6	961.2	4.1e-289 inner centromere protein
1415176_0:000208	K14398	115.53	541.7	1.6e-162 cleavage and polyadenylation specificity factor subunit 6/7
1415176_0:000209	K11515	98.6	471.3	4.8e-141 inner centromere protein
1415176_0:00020b	K20865	1259.97	1358.4	0 NACHT, LRR and PYD domains-containing protein 12
1415176_0:00020c	K06455	168.17	613.4	2.7e-184 T-cell surface glycoprotein CD5
1415176_0:00020d	K27818	439.27	921	1.9e-277 synembryn
1415176_0:00020e	K19926	339.67	1053.2	0 zona pellucida sperm-binding protein 1
1415176_0:000210	K03039	93.9	741.6	5e-223 26S proteasome regulatory subunit N9
1415176_0:000211	K12617	336.17	449.4	1.9e-134 DNA topoisomerase 2-associated protein PAT1
1415176_0:000212	K11413	446.63	576.3	1.8e-173 NAD-dependent protein deacetylase sirtuin 3 [EC:2.3.1.286]
1415176_0:000213	K25741	435.7	573.6	1.1e-172 transcobalamin-1
1415176_0:000214	K28411	125.37	309.7	1e-92 voltage-gated monoatomic cation channel TMEM109
1415176_0:000215	K25636	68.7	361.2	4.4e-108 outer dense fiber protein 3
1415176_0:000217	K10599	216.93	907.8	2.3e-273 pre-mRNA-processing factor 19 [EC:2.3.2.27]
1415176_0:000218	K04257	107.23	433	8.3e-130 olfactory receptor
1415176_0:000219	K00863	479.57	950.7	3e-286 triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]
1415176_0:00021b	K14822	31.77	252.8	3.3e-75 rRNA-processing protein CGR1
1415176_0:00021c	K16779	225.27	686.9	1.1e-206 Rab-3A-interacting protein
1415176_0:00021d	K19926	339.67	1063	0 zona pellucida sperm-binding protein 1
1415176_0:00021f	K26502	81.03	191.2	6e-57 transmembrane protein 258
1415176_0:000220	K04257	107.23	372	2.6e-111 olfactory receptor
1415176_0:000221	K10224	770.23	887.2	3.7e-267 acyl-CoA (8-3)-desaturase (Delta-5 desaturase) [EC:1.14.19.44]
1415176_0:000223	K06002	538.43	705	3e-212 pepsin A [EC:3.4.23.1]
1415176_0:000224	K00659	573.87	737.8	8.5e-222 bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.27 3.1.2.2]
1415176_0:000224	K01068	555.43	555.7	7.2e-167 acyl-coenzyme A thioesterase 1/2/4 [EC:3.1.2.2]
1415176_0:000225	K04257	107.23	459	1.1e-137 olfactory receptor
1415176_0:000226	K04257	107.23	438.8	1.5e-131 olfactory receptor
1415176_0:000227	K02542	736.5	1421	0 DNA replication licensing factor MCM6 [EC:5.6.2.3]
1415176_0:000228	K09070	119.33	225.5	1e-66 transcription factor 15
1415176_0:000229	K17533	561.5	1491.1	0 mitogen-activated protein kinase kinase kinase 19 [EC:2.7.11.25]
1415176_0:00022a	K01556	180.73	247.7	1.3e-73 kynureninase [EC:3.7.1.3]
1415176_0:00022b	K14694	118.57	497.8	7.8e-150 solute carrier family 30 (zinc transporter), member 11
1415176_0:00022c	K04189	402.33	672.3	1.2e-202 C-X-C chemokine receptor type 4
1415176_0:00022d	K01229	1322.43	3518.6	0 lactase-phlorizin hydrolase [EC:3.2.1.108 3.2.1.62]
1415176_0:00022d	K05350	562.67	588	1.5e-176 beta-glucosidase [EC:3.2.1.21]
1415176_0:00022f	K24348	94.3	488.1	2.1e-146 UBX domain-containing protein 1/4
1415176_0:000230	K20049	7699.33	8396.7	0 low-density lipoprotein receptor-related protein 1B
1415176_0:000231	K15188	273.3	707.8	9.7e-213 cyclin T
1415176_0:000232	K01556	180.73	491.4	2.4e-147 kynureninase [EC:3.7.1.3]
1415176_0:000233	K25861	715.33	1428.6	0 DNA annealing helicase and endonuclease ZRANB3 [EC:5.6.2.- 3.1.-.-]
1415176_0:000234	K00546	115.07	406.5	1e-121 histamine N-methyltransferase [EC:2.1.1.8]
1415176_0:000235	K16657	458.93	605.8	1.2e-182 neurexophilin-2
1415176_0:000236	K18270	101.33	1567.2	0 Rab3 GTPase-activating protein catalytic subunit
1415176_0:000237	K00744	939.37	1327.3	0 alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase [EC:2.4.1.155]
1415176_0:000238	K22503	697	936.7	5e-282 aspartyl-tRNA synthetase [EC:6.1.1.12]
1415176_0:000239	K03392	242.63	595.1	9.6e-179 aminocarboxymuconate-semialdehyde decarboxylase [EC:4.1.1.45]
1415176_0:00023a	K10523	138.6	337.7	8.1e-101 speckle-type POZ protein
1415176_0:00023d	K20135	103.4	568.4	1.1e-170 factor VIII intron 22 protein
1415176_0:00023e	K08383	381.7	504.2	2.5e-151 G protein-coupled receptor 34
1415176_0:00023f	K05498	318.6	469.5	5.4e-141 bone morphogenetic protein 15
1415176_0:000240	K18625	116.17	1060.5	0 protein Shroom
1415176_0:000242	K17384	376	459.5	5.9e-138 protein sprouty homolog 3
1415176_0:000243	K00901	94.97	789.9	1e-237 diacylglycerol kinase (ATP) [EC:2.7.1.107]
1415176_0:000245	K11864	116.03	544.1	1.1e-163 BRCA1/BRCA2-containing complex subunit 3 [EC:3.4.19.-]
1415176_0:000246	K11131	417.73	1005.6	5.3e-303 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]
1415176_0:000247	K21880	733.33	977.3	8e-295 MAGUK 55 kDa erythrocyte membrane protein
1415176_0:000248	K00474	383.37	717.4	8e-216 trimethyllysine dioxygenase [EC:1.14.11.8]
1415176_0:000249	K07190	513.37	1950.5	0 phosphorylase kinase alpha/beta subunit
1415176_0:00024b	K16837	141.3	185.4	1.3e-55 mature T-cell proliferation-1 type B1
1415176_0:00024e	K19176	400.27	922	7.7e-278 fatty acid amide hydrolase 2 [EC:3.5.1.99]
1415176_0:00024e	K01426	301.93	303.4	2.4e-90 amidase [EC:3.5.1.4]
1415176_0:00024f	K11405	494.73	644.7	6.1e-194 histone deacetylase 8 [EC:3.5.1.98]
1415176_0:000250	K24308	275.53	324.1	3.6e-97 FUN14 domain-containing protein 2
1415176_0:000251	K02987	104.53	631.1	3.4e-190 small subunit ribosomal protein S4e
1415176_0:000252	K05022	339.33	402	1.4e-120 chloride intracellular channel protein 2
1415176_0:000253	K27569	120.3	473.4	4.6e-142 protein eva-1
1415176_0:000255	K21771	334.47	588	8.5e-177 G2/mitotic-specific cyclin-B3
1415176_0:000256	K09366	277.37	585.8	4.6e-176 POU domain transcription factor, class 4
1415176_0:000258	K22527	148.43	318.4	4.9e-95 Cbp/p300-interacting transactivator 1
1415176_0:00025a	K11459	563.57	709.9	2.1e-213 polycomb group RING finger protein 4
1415176_0:00025b	K25532	246.27	1173.3	0 sperm-associated antigen 6
1415176_0:00025c	K23588	264.7	1354.7	0 protein AF-17/10
1415176_0:00025d	K09521	141.27	884.7	2.3e-266 DnaJ homolog subfamily C member 1
1415176_0:00025e	K00920	301.33	816.9	2.9e-246 1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149]
1415176_0:00025f	K26259	189.87	263.7	2.8e-78 elongin BC and Polycomb repressive complex 2-associated protein
1415176_0:000260	K22559	86.93	372.3	1e-111 COMM domain containing 3
1415176_0:000261	K27491	62.03	229.3	2.7e-68 endosulfine family protein
1415176_0:000262	K07434	233.73	929.1	4.8e-280 aromatase [EC:1.14.14.14]
1415176_0:000263	K26390	176.33	406.2	3.7e-122 tumor necrosis factor alpha-induced protein 8
1415176_0:000265	K06855	500.33	1010.6	5e-304 mitogen-activated protein kinase 4/6 [EC:2.7.11.24]
1415176_0:000266	K25733	514.13	848.7	1.3e-255 secretogranin-3
1415176_0:000267	K10357	1084.03	1656.7	0 myosin V
1415176_0:000268	K10370	320.73	464.5	1.9e-139 tropomodulin
1415176_0:000269	K18451	130.17	213.1	2.8e-63 Bcl-2-like protein 10
1415176_0:00026a	K10357	1084.03	1599.1	0 myosin V
1415176_0:00026b	K24753	1218.47	1899.7	0 WD repeat-containing protein 72
1415176_0:00026c	K24155	164.8	2664	0 rabconnectin-3a
1415176_0:00026d	K12400	449.13	1404.6	0 AP-4 complex subunit epsilon-1
1415176_0:00026e	K04539	572.33	857.5	3.1e-258 guanine nucleotide-binding protein subunit beta-5
1415176_0:00026f	K15177	42.43	569	9.7e-171 RNA polymerase-associated protein LEO1
1415176_0:000271	K08026	589.03	652.1	7e-196 one cut domain, family member 1 (hepatocyte nuclear factor 6)
1415176_0:000272	K16364	289.4	583.6	2.9e-175 gliomedin
1415176_0:000273	K10370	320.73	580.8	1.1e-174 tropomodulin
1415176_0:000275	K18041	121.3	407.5	1.5e-122 protein tyrosine phosphatase type IVA [EC:3.1.3.48]
1415176_0:000277	K01915	52.8	198.7	9.6e-59 glutamine synthetase [EC:6.3.1.2]
1415176_0:000278	K13051	290.43	470.5	5.1e-141 L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]
1415176_0:00027a	K18668	62.53	621.5	1.3e-186 ribonuclease ZC3H12 [EC:3.1.-.-]
1415176_0:00027c	K23114	263.37	531	2e-159 damage-control phosphatase, subfamily III [EC:3.1.3.-]
1415176_0:00027d	K08550	694.97	818.3	4.3e-246 estrogen receptor alpha
1415176_0:00027e	K23705	368.23	409.1	3.1e-122 SAM and SH3 domain-containing protein 1
1415176_0:000280	K08791	750.8	1428.4	0 serine/threonine-protein kinase LATS1/2 [EC:2.7.11.1]
1415176_0:000282	K03193	290.07	813.8	4.4e-245 dermatan/chondrotin sulfate uronyl 2-O-sulfotransferase UST [EC:2.8.2.-]
1415176_0:000283	K23859	349.27	1107.8	0 pleckstrin homology domain-containing family G member 1/2/3
1415176_0:000284	K17556	196.83	284.5	1.7e-85 protein phosphatase 1 regulatory subunit 14C
1415176_0:000285	K17231	110.87	549.5	5.6e-165 iodotyrosine deiodinase [EC:1.21.1.1]
1415176_0:000286	K19326	2296.33	3187.7	0 nesprin-1
1415176_0:000287	K07767	446.37	708.8	4e-213 katanin p60 ATPase-containing subunit A1 [EC:5.6.1.1]
1415176_0:000288	K12735	195.27	819.3	1.5e-246 peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8]
1415176_0:000289	K10489	607.73	979	7.4e-295 zinc finger and BTB domain-containing protein 2
1415176_0:00028b	K23499	68.6	662.5	3.3e-199 required for meiotic nuclear division protein 1
