gene_name	KO	thrshld	score	E-value KO definition
13735_0:0001dd	K19328	220.33	796.5	1.2e-239 synaptotagmin-14/16
13735_0:0001de	K05634	121.9	368.3	2.1e-110 prion protein
13735_0:0001df	K26497	49.03	239.2	2.3e-71 transmembrane protein 230
13735_0:0001e0	K27345	121.8	197.8	5.7e-59 prion like protein doppel
13735_0:0001e1	K06782	530.1	770.1	5.3e-232 cell adhesion molecule 2
13735_0:0001e2	K23717	1001.53	1301.8	0 solute carrier family 23 (nucleobase transporter), member 2
13735_0:0001e2	K14611	490.17	976.1	5.4e-294 solute carrier family 23 (nucleobase transporter), member 1
13735_0:0001e3	K22670	452.43	578.5	7.8e-174 bone morphogenetic protein 10
13735_0:0001e4	K09363	294.87	644.9	1.5e-194 POU domain transcription factor, class 1
13735_0:0001e5	K20642	212.53	808.8	2.8e-243 Rho GTPase-activating protein 22/24/25
13735_0:0001e6	K00981	44.63	254	1.3e-75 phosphatidate cytidylyltransferase [EC:2.7.7.41]
13735_0:0001e7	K09851	354.97	570.4	1.3e-171 Ras association domain-containing protein 2/4
13735_0:0001e8	K12192	275.57	402.8	3.3e-121 charged multivesicular body protein 2B
13735_0:0001ea	K04802	61.93	503.4	1.5e-151 proliferating cell nuclear antigen
13735_0:0001ed	K04257	107.23	332.1	3.3e-99 olfactory receptor
13735_0:0001ee	K04257	107.23	275.8	3.8e-82 olfactory receptor
13735_0:0001f0	K04257	107.23	310.5	1.1e-92 olfactory receptor
13735_0:0001f3	K04257	107.23	289.7	2.5e-86 olfactory receptor
13735_0:0001f4	K04257	107.23	274.8	8.1e-82 olfactory receptor
13735_0:0001f5	K04257	107.23	285.4	4.7e-85 olfactory receptor
13735_0:0001f6	K09173	503.67	1151.6	0 regulatory factor X 1/2/3
13735_0:0001f7	K24642	268.43	396.3	1.8e-118 zinc finger BED domain-containing protein 5/7/8/9
13735_0:0001fa	K16687	303.37	730.7	6.8e-220 transcriptional coactivator YAP1
13735_0:0001fc	K06258	261.1	953.2	1.2e-286 MFS transporter, VNT family, synaptic vesicle glycoprotein 2
13735_0:0001fd	K25357	274.83	422.4	7.4e-127 angiopoietin-related protein 5
13735_0:0001fe	K10462	492.2	1170.1	0 kelch-like protein 25/37 (ectoderm-neural cortex protein)
13735_0:0001ff	K16529	1310.23	2470.5	0 A-kinase anchor protein 13
13735_0:000200	K20651	1146.57	1546.7	0 Rho GTPase-activating protein 42
13735_0:000201	K16060	488.17	629.7	3.4e-189 baculoviral IAP repeat-containing protein 2/3
13735_0:000204	K04969	1319.13	1431.3	0 transient receptor potential cation channel subfamily C member 6
13735_0:000206	K24230	96.47	480.8	1.1e-144 cilia- and flagella-associated protein 300
13735_0:000207	K08556	754.17	1128.9	0 progesterone receptor
13735_0:00020a	K09643	481.43	647.1	1.6e-194 transmembrane protease serine 13
13735_0:00020b	K16462	135.83	1474.1	0 centrosomal protein CEP164
13735_0:00020c	K08673	762.43	1210.4	0 proprotein convertase subtilisin/kexin type 7 [EC:3.4.21.-]
13735_0:00020d	K05134	230.17	401.2	4.7e-120 interleukin 10 receptor alpha
13735_0:00020e	K13363	114.07	198	7.4e-59 FXYD domain-containing ion transport regulator 6
13735_0:000212	K17341	980.4	1971.7	0 hemicentin
13735_0:000213	K09291	168.6	2311.2	0 nucleoprotein TPR
13735_0:000214	K11987	1083.77	1198.8	0 prostaglandin-endoperoxide synthase 2 [EC:1.14.99.1]
13735_0:000215	K08327	297.37	447.1	6e-135 phosducin
13735_0:000217	K24286	444.07	929.7	1.7e-279 proteoglycan 4
13735_0:000218	K16342	185.33	738.5	5e-222 cytosolic phospholipase A2 [EC:3.1.1.4]
13735_0:00021b	K09239	207.2	1603.3	0 human immunodeficiency virus type I enhancer-binding protein
13735_0:00021c	K24176	751.93	819	5.9e-247 serine incorporator 2
13735_0:00021c	K23544	417.43	516.8	2.8e-155 serine incorporator 1
13735_0:00021e	K13506	202.97	835.4	1.8e-251 glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15]
13735_0:000220	K20797	139.33	326.6	3.4e-97 PR domain zinc finger protein 8 [EC:2.1.1.-]
13735_0:000221	K21846	173.3	323.4	1.2e-96 transmembrane protein 150
13735_0:000222	K00507	55.63	605.9	4.6e-182 stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
13735_0:000223	K13044	324.97	579.6	4.1e-174 heterogeneous nuclear ribonucleoprotein A/B/D
13735_0:000224	K09880	98.4	407.8	4.6e-122 enolase-phosphatase E1 [EC:3.1.3.77]
13735_0:000226	K07964	533.8	653.3	3.6e-196 heparanase [EC:3.2.1.166]
13735_0:000228	K06125	469.83	550.6	3.1e-165 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
13735_0:000228	K03179	238.07	309.5	2.4e-92 4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]
13735_0:000229	K20774	346.83	605.6	3.4e-182 BRCA1-A complex subunit Abraxas
13735_0:00022a	K25611	124.67	393.9	3.8e-118 cilia- and flagella-associated protein 299
13735_0:00022b	K13044	324.97	580.7	1.9e-174 heterogeneous nuclear ribonucleoprotein A/B/D
13735_0:00022c	K23209	192.4	600.5	3.8e-180 DNA transposase THAP9 [EC:2.7.7.-]
13735_0:00022d	K12178	158.93	731.5	3.3e-220 COP9 signalosome complex subunit 4
13735_0:00022e	K04358	176.83	231.3	1.1e-68 fibroblast growth factor
13735_0:00022f	K22262	2736.6	5179.1	0 WD repeat and FYVE domain-containing protein 3
13735_0:000230	K21776	76.2	553.9	4.2e-166 protein lin-54
13735_0:000231	K19178	796.03	1509.5	0 POLQ-like helicase [EC:5.6.2.4]
13735_0:000232	K20909	191.1	771.6	3.2e-232 anthrax toxin receptor
13735_0:000233	K00981	44.63	194.8	1.2e-57 phosphatidate cytidylyltransferase [EC:2.7.7.41]
13735_0:000234	K02963	74.07	154.2	2.9e-45 small subunit ribosomal protein S18
13735_0:000235	K05496	463.17	626.3	2.8e-188 bone morphogenetic protein 3
13735_0:000236	K14005	203.17	1636.2	0 protein transport protein SEC31
13735_0:000237	K17767	228.6	692.8	3.5e-208 AH receptor-interacting protein
13735_0:000238	K26455	202.07	239.2	2.8e-71 cyclin-dependent kinase 2-associated protein 2
13735_0:00023a	K08230	414.97	679.9	1.7e-204 MFS transporter, LAT3 family, solute carrier family 43, member 3
13735_0:00023e	K23339	95.63	123.5	3.6e-36 protein yippee-like 5
13735_0:00023f	K17885	103.03	221.1	1e-65 mitochondrial carrier
13735_0:000241	K23531	174.17	340	7.5e-102 calcium-binding protein 1/2/4/5
13735_0:000244	K18665	169.87	328.1	2.5e-98 nudix motif 8 [EC:3.6.1.-]
13735_0:000245	K07908	286.2	395.1	1.9e-118 Ras-related protein Rab-15
13735_0:000246	K09228	360.37	428.8	2.8e-128 KRAB domain-containing zinc finger protein
13735_0:000246	K09191	325.1	350.1	1.8e-104 general transcription factor IIIA
13735_0:000247	K09228	360.37	552.8	8.5e-166 KRAB domain-containing zinc finger protein
13735_0:000248	K05690	1217.57	1734.2	0 catenin (cadherin-associated protein), delta 1
13735_0:000249	K25112	106.67	387.5	5.3e-116 thioredoxin-related transmembrane protein 2
13735_0:00024b	K04453	83.87	325.6	2.3e-97 Max protein
13735_0:00024c	K23790	185.67	290	1e-86 glutathione S-transferase P [EC:2.5.1.18]
13735_0:00024d	K14303	121.07	2327.7	0 nuclear pore complex protein Nup160
13735_0:000252	K17778	85.3	117.5	4e-34 mitochondrial import inner membrane translocase subunit TIM10
13735_0:000254	K00432	55.77	196.2	4.1e-58 glutathione peroxidase [EC:1.11.1.9]
13735_0:000257	K04552	228.83	306.5	5.9e-92 ubiquitin-conjugating enzyme E2 L3 [EC:2.3.2.23]
13735_0:000259	K04001	422.2	663	3.3e-199 C1 inhibitor
13735_0:00025a	K24811	147.4	350.8	1.4e-104 BTB/POZ domain-containing protein 18
13735_0:00025b	K20030	324.83	864.4	6.4e-260 palmitoyltransferase ZDHHC5/8 [EC:2.3.1.225]
13735_0:00025c	K24774	84	992.7	1.5e-298 formin-binding protein 4
13735_0:00025e	K14399	186.6	666.8	1.5e-200 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
13735_0:00025f	K15137	70.2	354.2	3.7e-106 mediator of RNA polymerase II transcription subunit 19
13735_0:000261	K23437	696.53	1256.7	0 cytosolic carboxypeptidase protein 2/3 [EC:3.4.17.-]
13735_0:000262	K05954	262.43	570.5	2e-171 protein farnesyltransferase subunit beta [EC:2.5.1.58]
13735_0:000263	K23930	377.7	404.7	4.3e-121 protein FAM83
13735_0:000264	K10382	5286.73	9464.6	0 dystonin
13735_0:000265	K24156	189	568.1	1e-170 GDNF family receptor alpha-like
13735_0:000266	K06234	271.47	447.5	8.2e-135 Ras-related protein Rab-23
13735_0:000267	K25176	218.33	1685.5	0 E3 SUMO-protein ligase ZNF451 [EC:2.3.2.-]
13735_0:000268	K09556	99.5	294.2	5.2e-88 BCL2-associated athanogene 2
13735_0:00026b	K16629	767	1605.4	0 collagen type XXI alpha
13735_0:00026d	K04239	352.37	627.9	6.9e-189 hypocretin (orexin) receptor 2
13735_0:00026e	K02685	96.07	802.2	2.8e-241 DNA primase large subunit
13735_0:00026f	K04663	684.47	807.6	2.1e-243 bone morphogenetic protein 5
13735_0:00026f	K16621	642.57	646.6	2e-194 bone morphogenetic protein 7
13735_0:000270	K27847	119.3	564.7	1.2e-169 BEN domain-containing protein 6
13735_0:000272	K13962	682.93	1274.9	0 solute carrier family 26 (anion exchange transporter), member 7
13735_0:000273	K10877	868.33	1339.1	0 DNA repair and recombination protein RAD54B [EC:5.6.2.-]
13735_0:000274	K01102	189.6	540.5	3.1e-162 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
13735_0:000275	K24526	441.33	788.8	4.5e-237 RNA-binding protein 12
13735_0:000276	K24148	190.3	371.7	2.5e-111 RING finger protein 151
13735_0:000277	K13084	118.2	465.3	7.6e-140 phosphatidylinositol-4,5-bisphosphate 4-phosphatase [EC:3.1.3.78]
13735_0:000278	K22910	143.6	2288.2	0 protein virilizer
13735_0:000279	K07846	412.47	506.4	1.6e-152 GTP binding protein overexpressed in skeletal muscle
13735_0:00027a	K06811	759.23	1232.3	0 cadherin 17, LI cadherin
13735_0:00027c	K10053	1106.33	1257.1	0 CBFA2/RNUX1 translocation partner 1
13735_0:00027d	K10877	868.33	1328.9	0 DNA repair and recombination protein RAD54B [EC:5.6.2.-]
13735_0:00027e	K14947	220.73	1037.2	0 epithelial splicing regulatory protein 1/2
13735_0:00027f	K19348	221.6	1528.8	0 meckelin
13735_0:000280	K23868	93.37	514.2	1.6e-154 protein FAM92
13735_0:000281	K18342	127.07	441.7	1.1e-132 OTU domain-containing protein 6 [EC:3.4.19.12]
13735_0:000284	K28109	36.23	220.4	2.1e-65 cilia- and flagella-associated protein 90
13735_0:000285	K27755	268.17	888	5.6e-267 FAST kinase domain-containing protein 3
13735_0:000286	K08858	227.1	470.1	3.5e-141 serine/threonine-protein kinase SBK [EC:2.7.11.1]
13735_0:000287	K06841	523.2	1694.1	0 semaphorin 5
13735_0:000288	K01061	89	204	2.6e-60 carboxymethylenebutenolidase [EC:3.1.1.45]
13735_0:000289	K01061	89	242.8	4.1e-72 carboxymethylenebutenolidase [EC:3.1.1.45]
13735_0:00028a	K09497	662.4	1121.6	0 T-complex protein 1 subunit epsilon
13735_0:00028b	K00597	440.6	1104.9	0 methionine synthase reductase [EC:1.16.1.8]
13735_0:00028c	K01061	89	240.1	2.8e-71 carboxymethylenebutenolidase [EC:3.1.1.45]
13735_0:000290	K11001	51.17	143.7	2.2e-42 phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
13735_0:000294	K10614	1639.27	2166.2	0 E3 ubiquitin-protein ligase HERC3 [EC:2.3.2.26]
13735_0:000295	K05681	621.17	713.6	1.7e-214 ATP-binding cassette, subfamily G (WHITE), member 2
13735_0:000296	K17505	286.53	733.5	6.5e-221 protein phosphatase 1K [EC:3.1.3.16]
13735_0:000298	K13181	534.93	1087.2	0 ATP-dependent RNA helicase DDX27 [EC:5.6.2.7]
13735_0:000299	K27391	834.6	2286.7	0 NFX1-type zinc finger-containing protein 1
13735_0:00029a	K05620	1063.07	1197.4	0 transglutaminase 3 [EC:2.3.2.13]
13735_0:00029b	K11086	86.53	317.9	5.7e-95 small nuclear ribonucleoprotein B and B'
13735_0:00029c	K21626	60.47	533.1	3.9e-160 cyclin-D1-binding protein 1
13735_0:00029d	K05624	1131.03	1236.7	0 transglutaminase 6 [EC:2.3.2.13]
13735_0:00029e	K15280	191.73	430.6	3e-129 solute carrier family 35, member C2
13735_0:00029f	K05620	1063.07	1211.7	0 transglutaminase 3 [EC:2.3.2.13]
13735_0:0002a0	K18985	1309.87	1462.1	0 engulfment and cell motility protein 2
13735_0:0002a1	K12494	250.57	967.1	7.4e-291 PH and SEC7 domain-containing protein
13735_0:0002a2	K17431	60.1	249.6	3.3e-74 large subunit ribosomal protein L50
13735_0:0002a3	K26235	276.87	628.6	2.4e-189 post-GPI attachment to proteins factor 4
13735_0:0002a4	K24489	376.1	1071.5	0 fibronectin type III and SPRY domain-containing protein 1
13735_0:0002a5	K15707	69.83	405.5	9.8e-122 E3 ubiquitin-protein ligase RNF170 [EC:2.3.2.27]
13735_0:0002a6	K10839	86.77	464.1	5.1e-139 UV excision repair protein RAD23
13735_0:0002a7	K23203	164.7	255.6	4.3e-76 THAP domain-containing protein 1/3
13735_0:0002a8	K05455	717.37	1312.2	0 neuregulin 1
13735_0:0002a9	K01059	685.6	947.8	1.4e-285 lipoprotein lipase [EC:3.1.1.34]
13735_0:0002aa	K19581	324.93	589.9	2.2e-177 lipid phosphate phosphatase-related protein type 1/2/5
13735_0:0002ab	K09669	533.1	784	1.4e-235 alpha-1,3-fucosyltransferase 10 [EC:2.4.1.-]
13735_0:0002ac	K09068	129.17	173.2	7.7e-51 T-cell acute lymphocytic leukemia protein
13735_0:0002ad	K19872	139.47	840.6	4.4e-253 fukutin [EC:2.7.8.-]
13735_0:0002ae	K10408	2840.83	4779.3	0 dynein axonemal heavy chain
13735_0:0002af	K04809	634.5	785.1	1.4e-236 nicotinic acetylcholine receptor alpha-7
13735_0:0002b0	K16536	941.07	1283.1	0 protein HOOK3
13735_0:0002b1	K10696	78.53	1307.1	0 E3 ubiquitin-protein ligase BRE1 [EC:2.3.2.27]
13735_0:0002b3	K24013	71.37	405.8	9.3e-122 trimeric intracellular cation channel
13735_0:0002b5	K05641	3183.23	3647.2	0 ATP-binding cassette, subfamily A (ABC1), member 1
13735_0:0002b6	K00659	573.87	683.9	1.6e-205 bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.27 3.1.2.2]
13735_0:0002b7	K08855	1065.07	2008.2	0 cyclin G-associated kinase [EC:2.7.11.1]
13735_0:0002b8	K25185	168.3	920.6	2.1e-277 metalloprotease TIKI [EC:3.4.-.-]
13735_0:0002b9	K04814	648.3	766.1	9.4e-231 nicotinic acetylcholine receptor beta-3
13735_0:0002b9	K04807	694.6	701.5	4.4e-211 nicotinic acetylcholine receptor alpha-5
13735_0:0002ba	K05310	468.4	1137.3	0 ethanolamine phosphate transferase 2 subunit G [EC:2.7.-.-]
13735_0:0002bb	K06515	785.17	1065.2	0 solute carrier family 44 (choline transporter-like protein), member 1
13735_0:0002bd	K24853	1166.6	3028.2	0 zinc finger protein 462
13735_0:0002be	K04808	664.13	667	9.5e-201 nicotinic acetylcholine receptor alpha-6
13735_0:0002bf	K01623	42.07	709.5	2.5e-213 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
13735_0:0002c0	K05213	1265.5	1538.2	0 glutamate receptor ionotropic, NMDA 3A
13735_0:0002c1	K05955	162.5	571.6	4.8e-172 protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.58 2.5.1.59]
13735_0:0002c2	K22376	98.77	637	1.3e-191 E3 ubiquitin-protein ligase KCMF1 [EC:2.3.2.27]
13735_0:0002c4	K06712	262.2	473.2	6.9e-142 butyrophilin
13735_0:0002c5	K06712	262.2	454.9	2.4e-136 butyrophilin
13735_0:0002c6	K21246	76.07	436.8	3e-131 nuclear receptor-binding factor 2
13735_0:0002c7	K11449	1439.73	4016.1	0 jumonji domain-containing protein 1C [EC:1.14.11.-]
13735_0:0002c9	K08382	355.13	557.7	4.6e-168 G protein-coupled receptor 33
13735_0:0002ca	K08382	355.13	552.7	1.4e-166 G protein-coupled receptor 33
13735_0:0002ce	K23699	215.6	224.7	1.4e-66 hematopoietic SH2 domain-containing protein
13735_0:0002cf	K23798	232.3	638.5	3.5e-192 Rho guanine nucleotide exchange factor 39
13735_0:0002d5	K08382	355.13	525.2	3.3e-158 G protein-coupled receptor 33
13735_0:0002d5	K08381	430.4	513.4	4.9e-154 G protein-coupled receptor 32
13735_0:0002d5	K04218	501.17	503.6	3.2e-151 somatostatin receptor 2
13735_0:0002d6	K21357	1385.43	1565.1	0 serine/threonine-protein kinase ULK1 [EC:2.7.11.1]
13735_0:0002d8	K16737	263.57	410.8	6.9e-123 protein ZNF365
13735_0:0002d9	K24024	164.23	793.6	1e-238 rhotekin
13735_0:0002db	K04995	567.73	758	4.7e-228 potassium inwardly-rectifying channel subfamily J member 1
13735_0:0002dc	K09361	151.8	305.5	3.7e-91 BarH-like homeobox
13735_0:0002dd	K04999	738.57	849.1	8.3e-256 potassium inwardly-rectifying channel subfamily J member 5
13735_0:0002de	K20647	1120.03	1713.2	0 Rho GTPase-activating protein 32
13735_0:0002df	K09436	487.4	600.6	1.8e-180 friend leukemia integration 1 transcription factor
13735_0:0002e0	K02678	506.07	592.2	7.8e-178 C-ets-1
13735_0:0002e1	K25768	222.03	1198.3	0 Ral GTPase-activating protein subunit alpha
13735_0:0002e5	K08251	343.07	391.1	3.6e-117 alpha 1,4-N-acetylglucosaminyltransferase [EC:2.4.1.-]
13735_0:0002e6	K23483	188.2	331.6	2e-99 gamma-crystallin
13735_0:0002e7	K06087	63.4	206.9	2.2e-61 claudin
13735_0:0002e8	K09517	372.47	704	4e-212 DnaJ homolog subfamily B member 11
13735_0:0002e9	K16810	222.87	906.4	5.8e-273 TBCC domain-containing protein 1
13735_0:0002ea	K23456	136.73	351.4	4.8e-105 cilla- and flagella-associated protein
13735_0:0002eb	K16470	124.47	795.3	9.1e-239 zinc finger protein DZIP1
13735_0:0002ec	K04977	1329.7	1378.3	0 transient receptor potential cation channel subfamily M member 2 [EC:3.6.1.13]
13735_0:0002f0	K04257	107.23	485.6	9.5e-146 olfactory receptor
13735_0:0002f6	K09228	360.37	702	6.4e-211 KRAB domain-containing zinc finger protein
13735_0:0002f6	K09191	325.1	347.6	9.9e-104 general transcription factor IIIA
13735_0:0002f7	K05175	556.93	779	1.9e-234 gamma-aminobutyric acid receptor subunit alpha
13735_0:0002f8	K05175	556.93	808.4	2.6e-243 gamma-aminobutyric acid receptor subunit alpha
13735_0:0002f9	K05186	810.97	928.3	6.3e-280 gamma-aminobutyric acid receptor subunit gamma
13735_0:0002f9	K05175	556.93	557.1	3.1e-167 gamma-aminobutyric acid receptor subunit alpha
13735_0:0002fa	K09543	270.47	344.3	3e-103 heat shock protein beta-2
13735_0:0002fb	K27805	110.47	501.7	9e-151 POU domain class 2-associating factor 1
13735_0:0002fc	K24652	125.53	1109.9	0 tetratricopeptide repeat protein 12
13735_0:0002fe	K28053	73.33	299.8	1.3e-89 cilia- and flagella-associated protein 68
13735_0:0002ff	K25874	313.37	1075.7	0 Kirrel/Neph family protein
13735_0:000300	K17780	67.2	151.8	1.1e-44 mitochondrial import inner membrane translocase subunit TIM8
13735_0:000301	K06514	87.1	296.2	1.9e-88 Thy-1 cell surface antigen
13735_0:000303	K25794	193.33	778.1	2.8e-234 histone H4 transcription factor
13735_0:000305	K05482	107.5	249.8	2.1e-74 interleukin 18
13735_0:000307	K27806	68.37	147.2	5.8e-43 POU domain class 2-associating factor 2/3
13735_0:000308	K17675	164.13	825.9	2.4e-248 ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:5.6.2.6]
13735_0:000309	K09636	453.67	791.5	5.4e-238 transmembrane protease serine 5 [EC:3.4.21.-]
13735_0:00030c	K04145	489.4	582.2	7e-175 dopamine receptor D2
13735_0:00030d	K01737	22.17	209.5	3.9e-62 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
13735_0:00030e	K09542	191.43	204.1	2.1e-60 crystallin, alpha B
13735_0:000310	K27806	68.37	205.7	1.1e-60 POU domain class 2-associating factor 2/3
13735_0:000311	K18166	224.2	865.5	2.1e-260 FAD-dependent oxidoreductase domain-containing protein 1
13735_0:000312	K00237	99.57	225.4	4.1e-67 succinate dehydrogenase (ubiquinone) membrane anchor subunit
13735_0:000313	K13431	365	838.5	2.6e-252 signal recognition particle receptor subunit alpha
13735_0:000319	K01737	22.17	219.3	3.9e-65 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
13735_0:00031a	K10077	357.97	673.9	5.8e-203 layilin
13735_0:00031b	K14443	33.4	200.9	2.2e-59 protein Tob/BTG
13735_0:00031d	K01737	22.17	156.8	4.8e-46 6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]
13735_0:000320	K15693	85.5	595.5	8.7e-179 E3 ubiquitin-protein ligase RNF26 [EC:2.3.2.27]
13735_0:000321	K03494	383.47	643.8	9.4e-194 beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4C) [EC:2.4.3.2 2.4.3.4 2.4.3.6]
13735_0:000322	K18466	104.4	635.9	1.7e-191 vacuolar protein sorting-associated protein 26A/B
13735_0:000323	K25427	134.23	488.5	7.6e-147 PIH1 domain-containing protein 2
13735_0:000324	K06491	363.83	1227.9	0 neural cell adhesion molecule
13735_0:000325	K02295	408.33	903.4	1.2e-271 cryptochrome
13735_0:000326	K12653	538.8	1623.8	0 NLR family member X1
13735_0:000327	K10252	727.63	1096.3	0 beta,beta-carotene 9',10'-dioxygenase [EC:1.13.11.71]
13735_0:000328	K12584	120.5	499.7	5.3e-150 m7GpppX diphosphatase [EC:3.6.1.59]
13735_0:000329	K00627	478.6	563.5	4.1e-169 pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12]
13735_0:00032d	K16311	894.77	1172.8	0 serine/threonine-protein kinase SIK2 [EC:2.7.11.1]
13735_0:00032e	K03846	277.53	1171.9	0 alpha-1,2-mannosyltransferase [EC:2.4.1.259 2.4.1.261]
13735_0:000330	K24212	248.67	477.7	1.3e-143 complement C1q and tumor necrosis factor-related protein 5
